ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE
14002,360000,2,1,1,34
14003,50000,1,1,2,23
14004,220000,1,1,1,55
14005,500000,1,1,1,35
14006,100000,1,2,2,41
14007,20000,2,1,2,29
14008,80000,2,3,1,26
14009,160000,2,1,1,38
14010,240000,1,2,1,39
14011,450000,1,3,1,36
14012,50000,1,3,2,39
14013,150000,1,2,1,37
14014,290000,2,2,1,36
14015,50000,2,2,2,22
14016,80000,1,3,1,38
14017,50000,1,2,2,45
14018,50000,1,2,1,30
14019,500000,1,2,1,42
14020,500000,2,1,1,39
14021,200000,2,3,1,40
14022,30000,2,3,1,22
14023,80000,2,3,1,51
14024,50000,2,1,1,50
14025,50000,1,2,1,31
14026,280000,2,2,2,38
14027,260000,2,2,1,48
14028,30000,2,2,2,22
14029,210000,2,1,1,28
14030,50000,2,2,1,31
14031,20000,2,2,1,29
14032,310000,2,1,1,47
14033,100000,2,2,1,42
14034,180000,2,2,2,36
14035,100000,1,1,2,26
14036,20000,1,2,2,25
14037,240000,2,2,2,46
14038,200000,1,2,2,45
14039,30000,2,2,2,24
14040,500000,2,2,2,38
14041,230000,2,3,1,43
14042,110000,2,3,2,27
14043,230000,2,1,2,34
14044,80000,2,1,1,45
14045,200000,2,1,1,33
14046,80000,2,3,2,51
14047,170000,1,2,1,30
14048,120000,2,1,1,31
14049,100000,2,1,1,45
14050,210000,2,1,2,34
14051,300000,2,1,2,26
14052,70000,2,2,2,49
14053,30000,2,2,2,40
14054,30000,2,2,1,51
14055,80000,2,2,1,30
14056,180000,2,1,1,37
14057,360000,2,1,1,28
14058,50000,1,2,1,46
14059,170000,1,5,1,35
14060,230000,2,2,1,40
14061,500000,1,1,1,44
14062,30000,1,2,2,26
14063,120000,1,1,2,31
14064,200000,1,1,2,38
14065,60000,2,3,1,38
14066,140000,1,2,2,39
14067,50000,1,3,2,44
14068,90000,2,2,1,35
14069,150000,2,1,2,28
14070,250000,2,3,2,29
14071,100000,2,2,2,24
14072,320000,1,1,1,43
14073,50000,1,3,2,31
14074,90000,2,1,2,28
14075,250000,1,2,2,42
14076,120000,2,2,2,27
14077,140000,2,3,2,24
14078,330000,2,1,2,34
14079,500000,1,1,1,33
14080,30000,1,2,2,24
14081,80000,1,1,1,41
14082,320000,1,1,1,40
14083,600000,1,2,1,50
14084,200000,2,2,2,36
14085,240000,2,2,2,39
14086,30000,1,2,1,54
14087,20000,1,2,2,33
14088,130000,2,1,2,32
14089,190000,1,3,1,38
14090,470000,2,1,1,46
14091,50000,2,1,2,29
14092,250000,2,2,1,33
14093,500000,2,1,1,45
14094,500000,1,1,2,28
14095,60000,2,1,2,25
14096,20000,1,2,1,61
14097,50000,1,2,1,50
14098,20000,1,2,1,45
14099,140000,1,1,2,27
14100,80000,2,2,1,53
14101,110000,2,2,1,29
14102,360000,2,1,2,39
14103,50000,2,5,2,21
14104,380000,1,1,1,52
14105,50000,2,2,1,38
14106,300000,2,2,1,49
14107,360000,1,1,1,29
14108,60000,2,2,2,23
14109,30000,1,2,2,29
14110,120000,1,1,2,28
14111,50000,2,1,2,26
14112,150000,2,2,1,40
14113,50000,2,2,2,23
14114,50000,2,2,2,23
14115,50000,2,2,1,39
14116,550000,2,1,2,28
14117,190000,1,2,1,37
14118,310000,2,2,1,37
14119,110000,1,3,2,49
14120,160000,2,2,1,27
14121,200000,2,1,2,32
14122,300000,1,1,2,29
14123,150000,2,2,2,28
14124,90000,1,6,1,57
14125,210000,2,1,2,26
14126,360000,2,1,1,33
14127,150000,1,1,2,28
14128,100000,2,2,1,34
14129,180000,2,1,2,26
14130,270000,1,2,1,39
14131,60000,1,2,2,53
14132,220000,2,2,1,33
14133,200000,1,1,2,60
14134,120000,2,2,2,54
14135,500000,1,1,2,43
14136,50000,1,5,2,26
14137,30000,1,5,2,38
14138,50000,1,2,1,35
14139,20000,2,2,1,50
14140,240000,2,1,2,27
14141,30000,1,1,2,28
14142,70000,2,3,1,45
14143,50000,2,3,1,25
14144,500000,2,1,2,28
14145,170000,1,1,1,41
14146,20000,2,3,2,22
14147,100000,2,2,2,27
14148,20000,1,1,2,23
14149,210000,1,3,2,27
14150,50000,1,1,1,41
14151,20000,2,3,3,43
14152,190000,1,2,2,36
14153,20000,1,2,1,35
14154,220000,1,1,2,31
14155,20000,2,2,2,34
14156,140000,2,3,1,32
14157,20000,1,2,2,27
14158,210000,2,1,1,50
14159,220000,2,1,2,36
14160,120000,2,1,1,38
14161,50000,1,2,2,25
14162,230000,2,1,2,24
14163,20000,1,3,2,23
14164,210000,2,1,2,31
14165,210000,1,1,2,26
14166,10000,1,1,2,38
14167,100000,2,2,2,28
14168,30000,1,2,2,23
14169,300000,1,1,1,40
14170,140000,1,1,2,29
14171,50000,1,2,3,35
14172,200000,1,2,1,40
14173,260000,1,1,2,33
14174,250000,1,2,1,52
14175,500000,2,1,1,52
14176,60000,2,3,1,44
14177,360000,2,2,2,25
14178,90000,2,2,1,41
14179,150000,1,2,2,23
14180,130000,1,1,2,54
14181,120000,1,2,1,52
14182,160000,1,2,2,29
14183,500000,1,3,1,37
14184,130000,1,1,2,28
14185,360000,2,1,2,29
14186,120000,1,2,1,51
14187,240000,2,2,1,41
14188,50000,1,2,2,35
14189,30000,1,2,3,27
14190,50000,1,1,2,25
14191,80000,2,1,1,38
14192,230000,2,1,2,27
14193,50000,1,1,1,41
14194,340000,2,1,2,42
14195,170000,1,1,2,30
14196,450000,2,2,2,32
14197,350000,2,1,2,36
14198,50000,1,2,1,50
14199,210000,2,2,2,25
14200,290000,2,2,2,26
14201,180000,2,1,2,30
14202,230000,2,1,2,34
14203,140000,2,2,1,27
14204,30000,2,1,2,24
14205,140000,2,1,2,26
14206,50000,1,2,1,46
14207,80000,2,2,1,22
14208,120000,1,1,2,28
14209,400000,2,2,2,37
14210,70000,1,2,1,43
14211,190000,2,2,2,39
14212,60000,2,2,1,40
14213,20000,2,3,1,38
14214,30000,2,3,2,50
14215,450000,1,1,1,41
14216,70000,2,1,1,38
14217,160000,2,2,1,38
14218,140000,2,2,1,30
14219,130000,2,1,2,26
14220,70000,2,2,2,42
14221,10000,1,3,2,34
14222,30000,2,2,2,54
14223,20000,1,1,2,42
14224,360000,2,2,2,44
14225,50000,1,3,2,29
14226,20000,1,2,2,24
14227,110000,1,2,2,29
14228,150000,2,1,2,40
14229,140000,2,2,1,30
14230,70000,2,3,1,47
14231,80000,1,4,2,28
14232,80000,1,1,2,32
14233,50000,1,2,2,24
14234,100000,1,1,2,27
14235,130000,2,2,2,35
14236,400000,1,1,2,32
14237,500000,1,1,2,41
14238,450000,1,1,2,26
14239,80000,2,1,2,26
14240,500000,1,1,1,45
14241,210000,2,1,2,32
14242,440000,2,1,2,28
14243,280000,1,1,2,27
14244,10000,1,2,1,50
14245,210000,2,2,1,36
14246,100000,1,1,2,26
14247,210000,2,1,2,33
14248,500000,2,1,1,37
14249,150000,1,1,1,39
14250,390000,2,1,1,40
14251,100000,2,2,1,26
14252,300000,1,1,1,45
14253,80000,1,2,1,46
14254,50000,1,2,2,22
14255,200000,2,2,2,34
14256,380000,2,1,1,42
14257,90000,2,3,2,25
14258,50000,1,1,2,27
14259,30000,2,3,2,51
14260,300000,1,1,1,44
14261,20000,1,3,1,57
14262,50000,2,1,1,47
14263,50000,1,1,2,28
14264,70000,2,2,3,42
14265,230000,2,1,1,34
14266,290000,2,2,1,37
14267,240000,1,1,1,49
14268,330000,1,1,2,32
14269,300000,1,1,1,38
14270,160000,2,1,1,40
14271,360000,1,1,1,36
14272,60000,2,2,3,49
14273,200000,1,1,2,42
14274,220000,2,1,2,50
14275,500000,2,2,1,42
14276,10000,1,2,2,38
14277,20000,2,2,3,47
14278,50000,2,5,1,33
14279,220000,2,2,2,27
14280,140000,1,3,1,38
14281,80000,2,1,2,27
14282,70000,2,1,2,24
14283,390000,2,1,1,32
14284,10000,1,2,1,47
14285,290000,1,1,2,36
14286,280000,1,3,1,47
14287,250000,2,2,1,29
14288,80000,2,2,1,45
14289,500000,2,2,1,37
14290,50000,1,2,2,26
14291,20000,1,3,2,23
14292,50000,2,2,2,23
14293,160000,2,2,1,47
14294,20000,1,2,2,24
14295,80000,2,3,1,25
14296,290000,2,2,1,27
14297,20000,1,3,1,25
14298,30000,2,2,1,37
14299,170000,1,1,2,32
14300,700000,2,1,1,36
14301,50000,1,3,3,58
14302,200000,1,1,2,31
14303,20000,1,2,1,27
14304,60000,1,2,1,41
14305,160000,1,3,1,42
14306,370000,1,2,1,34
14307,500000,2,3,2,49
14308,500000,2,2,1,40
14309,50000,2,1,2,22
14310,140000,2,1,1,36
14311,210000,2,2,1,50
14312,300000,2,1,1,56
14313,60000,2,2,2,23
14314,80000,1,2,1,60
14315,50000,1,3,1,48
14316,240000,2,2,1,44
14317,360000,2,1,2,27
14318,140000,2,1,2,24
14319,310000,1,1,1,37
14320,20000,2,2,2,22
14321,140000,2,2,2,29
14322,440000,1,1,1,62
14323,330000,1,2,1,34
14324,60000,1,1,2,26
14325,120000,2,2,2,23
14326,290000,2,2,2,34
14327,20000,1,2,2,26
14328,500000,2,2,1,64
14329,20000,1,2,2,25
14330,150000,2,3,1,46
14331,490000,2,2,1,42
14332,170000,1,2,2,24
14333,50000,2,1,2,27
14334,150000,1,2,1,40
14335,390000,1,1,2,41
14336,380000,1,1,2,33
14337,170000,2,2,1,34
14338,170000,2,2,1,26
14339,390000,1,1,1,36
14340,30000,2,2,2,28
14341,300000,2,2,1,48
14342,180000,2,1,2,25
14343,360000,2,2,1,27
14344,230000,2,2,1,42
14345,30000,1,3,2,28
14346,400000,2,2,1,45
14347,20000,1,2,2,47
14348,100000,2,2,2,26
14349,340000,1,2,1,43
14350,30000,2,2,2,22
14351,440000,1,3,1,38
14352,100000,1,2,1,46
14353,30000,2,3,2,28
14354,20000,1,2,2,43
14355,200000,1,2,1,40
14356,180000,1,2,2,34
14357,50000,2,2,2,34
14358,210000,2,2,2,27
14359,210000,2,2,2,24
14360,220000,2,1,1,36
14361,240000,1,1,1,36
14362,200000,1,2,2,33
14363,20000,1,2,2,46
14364,180000,2,1,1,33
14365,90000,2,1,2,26
14366,130000,1,3,1,56
14367,100000,1,1,1,51
14368,450000,2,1,2,54
14369,210000,1,2,1,42
14370,380000,2,2,2,28
14371,20000,2,2,1,39
14372,50000,2,1,2,27
14373,50000,2,1,2,24
14374,160000,1,3,2,42
14375,450000,2,1,1,27
14376,30000,1,3,1,47
14377,310000,2,3,1,31
14378,50000,1,3,2,26
14379,160000,1,3,2,35
14380,170000,1,1,2,31
14381,230000,2,1,2,28
14382,20000,1,3,2,25
14383,50000,2,2,2,22
14384,140000,2,3,1,25
14385,50000,2,2,2,43
14386,280000,2,2,2,31
14387,360000,2,1,2,31
14388,50000,1,3,2,22
14389,20000,1,2,2,21
14390,310000,2,2,1,34
14391,260000,2,3,2,33
14392,80000,1,1,1,41
14393,30000,1,3,2,42
14394,340000,2,2,2,29
14395,260000,2,1,2,27
14396,420000,2,2,1,40
14397,80000,2,1,1,54
14398,400000,1,1,1,36
14399,460000,1,1,1,50
14400,200000,1,2,2,39
14401,160000,1,2,1,52
14402,70000,1,1,2,26
14403,290000,1,3,2,43
14404,120000,2,1,2,29
14405,100000,2,1,2,26
14406,30000,2,3,1,55
14407,30000,2,1,2,23
14408,50000,2,1,2,23
14409,210000,2,1,1,39
14410,10000,1,3,2,24
14411,250000,2,1,1,50
14412,230000,2,2,1,31
14413,150000,1,1,2,26
14414,20000,2,1,2,22
14415,150000,2,2,1,41
14416,20000,1,3,2,48
14417,400000,2,1,2,30
14418,20000,2,2,1,40
14419,440000,2,2,1,45
14420,20000,1,2,2,26
14421,320000,1,1,2,26
14422,300000,1,1,1,37
14423,50000,2,3,1,24
14424,210000,1,1,2,27
14425,350000,2,1,2,33
14426,470000,1,1,1,33
14427,300000,2,1,2,28
14428,30000,1,2,2,25
14429,210000,1,2,2,28
14430,30000,2,1,1,37
14431,200000,2,2,2,27
14432,140000,1,2,1,41
14433,50000,2,1,2,26
14434,10000,1,2,2,32
14435,390000,2,2,2,28
14436,50000,2,3,1,50
14437,50000,2,2,1,25
14438,30000,2,3,2,31
14439,50000,2,1,2,31
14440,50000,2,1,2,33
14441,260000,1,1,3,41
14442,50000,2,1,2,34
14443,140000,1,1,2,28
14444,490000,1,1,2,28
14445,60000,2,2,2,24
14446,80000,1,1,2,39
14447,80000,1,1,2,26
14448,290000,1,1,2,28
14449,280000,1,2,2,28
14450,130000,1,2,2,29
14451,20000,1,3,1,52
14452,50000,1,2,2,31
14453,330000,2,1,2,28
14454,150000,2,3,2,40
14455,150000,2,2,2,26
14456,210000,1,2,3,27
14457,10000,1,2,3,28
14458,300000,2,3,1,32
14459,140000,2,2,2,35
14460,50000,2,2,2,26
14461,140000,1,1,2,30
14462,50000,2,2,1,32
14463,500000,1,1,2,35
14464,500000,2,3,1,36
14465,20000,1,2,2,38
14466,420000,1,1,1,47
14467,60000,1,2,1,37
14468,60000,1,2,1,37
14469,190000,2,2,2,35
14470,220000,1,1,1,48
14471,110000,2,2,2,28
14472,290000,1,2,1,33
14473,50000,2,2,1,25
14474,110000,2,2,2,39
14475,230000,2,2,1,35
14476,250000,2,1,1,42
14477,100000,1,1,2,26
14478,30000,2,1,2,23
14479,230000,1,1,1,47
14480,50000,1,2,1,29
14481,420000,1,1,2,33
14482,30000,1,2,2,33
14483,20000,1,1,2,34
14484,200000,2,1,1,43
14485,90000,2,1,2,27
14486,110000,1,3,1,45
14487,60000,2,2,2,26
14488,80000,1,1,2,35
14489,50000,1,3,1,41
14490,180000,1,1,2,28
14491,110000,2,2,2,39
14492,150000,2,1,1,33
14493,120000,2,2,2,30
14494,150000,1,1,2,40
14495,360000,2,3,1,42
14496,60000,1,2,1,56
14497,480000,1,2,1,40
14498,400000,2,2,2,25
14499,60000,2,2,2,24
14500,240000,2,2,1,29
14501,30000,2,1,2,27
14502,240000,2,1,2,38
14503,50000,2,2,2,23
14504,130000,2,1,2,27
14505,30000,2,2,1,49
14506,10000,1,2,1,35
14507,180000,1,2,2,27
14508,230000,2,3,2,26
14509,30000,2,1,2,27
14510,50000,1,3,1,52
14511,500000,1,1,2,30
14512,360000,1,2,2,30
14513,460000,2,1,1,43
14514,10000,2,2,2,32
14515,270000,2,1,2,32
14516,80000,1,2,1,43
14517,100000,1,1,2,32
14518,20000,1,3,1,42
14519,300000,1,2,1,38
14520,30000,2,2,2,44
14521,160000,1,1,2,33
14522,30000,2,2,2,25
14523,160000,2,1,2,31
14524,380000,2,1,2,31
14525,180000,1,2,2,43
14526,100000,1,1,1,45
14527,260000,1,1,1,38
14528,180000,2,3,2,25
14529,240000,1,3,1,38
14530,30000,1,2,3,44
14531,50000,1,2,2,26
14532,180000,2,2,1,43
14533,20000,1,2,2,24
14534,130000,1,2,2,31
14535,240000,1,1,1,36
14536,160000,2,5,1,35
14537,60000,1,3,2,29
14538,100000,1,3,1,35
14539,320000,2,2,2,28
14540,110000,2,2,1,62
14541,50000,2,1,2,31
14542,50000,1,2,1,38
14543,140000,1,2,2,39
14544,80000,1,2,1,46
14545,50000,1,2,2,23
14546,140000,2,2,1,35
14547,210000,2,2,1,52
14548,130000,1,2,1,35
14549,200000,2,1,2,31
14550,110000,1,2,2,40
14551,140000,2,2,2,27
14552,20000,1,2,2,43
14553,450000,1,2,2,30
14554,170000,1,2,1,36
14555,170000,2,2,1,36
14556,180000,1,2,2,29
14557,200000,1,1,1,39
14558,80000,2,2,1,27
14559,150000,2,2,2,41
14560,160000,1,1,2,31
14561,60000,1,3,2,38
14562,240000,2,2,1,39
14563,20000,1,2,2,24
14564,500000,1,1,2,30
14565,280000,2,2,2,50
14566,200000,1,1,3,50
14567,290000,2,1,2,29
14568,80000,2,1,2,34
14569,20000,2,3,1,61
14570,400000,2,1,2,41
14571,30000,2,3,1,53
14572,130000,1,1,1,34
14573,60000,1,2,1,33
14574,20000,1,3,1,37
14575,160000,1,2,1,43
14576,110000,2,2,2,25
14577,230000,1,1,1,40
14578,20000,2,1,2,22
14579,140000,2,2,1,34
14580,130000,2,3,1,48
14581,130000,2,1,2,47
14582,200000,1,2,1,30
14583,60000,2,3,1,43
14584,20000,1,1,2,25
14585,110000,2,1,2,32
14586,320000,2,1,2,27
14587,130000,1,3,3,40
14588,280000,1,1,1,50
14589,290000,1,1,2,34
14590,30000,2,3,1,28
14591,80000,1,2,2,28
14592,70000,2,1,2,24
14593,80000,2,3,1,44
14594,200000,2,1,1,33
14595,50000,1,2,1,28
14596,120000,1,2,2,28
14597,80000,1,1,2,29
14598,200000,2,2,1,35
14599,90000,2,2,1,34
14600,30000,2,2,1,38
14601,30000,2,3,1,29
14602,50000,2,3,2,23
14603,150000,1,2,2,31
14604,280000,2,2,1,42
14605,10000,1,3,2,25
14606,160000,2,2,1,35
14607,160000,2,2,1,30
14608,390000,1,1,1,46
14609,50000,1,2,2,22
14610,50000,1,2,2,26
14611,150000,1,2,2,28
14612,50000,1,3,2,23
14613,190000,2,1,2,39
14614,10000,1,3,2,29
14615,210000,2,1,2,37
14616,230000,1,1,2,32
14617,150000,2,1,1,52
14618,230000,2,1,1,34
14619,80000,2,1,2,28
14620,160000,2,5,2,31
14621,500000,2,1,2,27
14622,180000,2,1,2,34
14623,30000,2,2,2,23
14624,130000,2,1,1,47
14625,10000,2,3,1,46
14626,20000,2,2,1,45
14627,30000,1,3,2,27
14628,30000,1,2,2,38
14629,320000,2,1,1,39
14630,10000,1,2,2,23
14631,350000,2,0,2,53
14632,20000,1,3,2,35
14633,50000,1,2,2,25
14634,310000,1,1,2,28
14635,80000,1,2,2,34
14636,170000,1,1,2,43
14637,10000,2,3,3,52
14638,30000,1,3,2,41
14639,170000,2,3,2,46
14640,230000,2,1,1,32
14641,50000,2,2,2,23
14642,300000,2,1,1,52
14643,210000,1,2,1,37
14644,20000,2,3,1,36
14645,20000,2,2,1,32
14646,20000,2,2,2,25
14647,80000,1,1,2,29
14648,30000,2,2,3,22
14649,200000,1,1,2,33
14650,210000,1,1,2,31
14651,330000,2,1,1,42
14652,30000,1,2,2,25
14653,280000,1,1,1,39
14654,300000,1,1,1,37
14655,10000,1,3,1,42
14656,50000,2,2,2,24
14657,280000,1,2,1,49
14658,20000,1,2,1,51
14659,130000,1,2,2,32
14660,20000,1,2,2,25
14661,120000,2,2,2,26
14662,400000,2,1,2,33
14663,300000,2,2,2,39
14664,30000,2,2,2,23
14665,20000,1,2,1,47
14666,320000,2,2,1,43
14667,80000,1,2,1,57
14668,160000,1,3,1,59
14669,80000,2,3,2,50
14670,280000,2,3,2,47
14671,210000,2,1,2,28
14672,250000,2,1,2,27
14673,120000,2,1,2,27
14674,20000,2,2,2,27
14675,200000,2,2,2,35
14676,100000,1,1,1,45
14677,80000,2,2,1,53
14678,450000,2,1,2,39
14679,200000,2,1,1,38
14680,50000,2,2,2,28
14681,500000,2,2,2,31
14682,50000,1,1,2,25
14683,450000,2,1,1,29
14684,130000,2,1,2,30
14685,220000,2,1,2,29
14686,210000,2,2,1,38
14687,50000,1,1,2,57
14688,260000,1,2,2,31
14689,70000,2,2,2,26
14690,50000,1,2,1,37
14691,20000,1,2,2,28
14692,170000,1,2,1,34
14693,100000,2,2,2,34
14694,200000,2,2,2,30
14695,30000,2,3,1,59
14696,300000,2,1,2,39
14697,360000,2,2,2,28
14698,140000,1,1,2,33
14699,360000,2,2,2,28
14700,150000,2,2,1,43
14701,280000,1,2,1,37
14702,230000,2,2,1,46
14703,80000,2,3,1,46
14704,50000,1,1,2,32
14705,180000,1,1,2,30
14706,100000,1,2,2,34
14707,30000,1,1,2,30
14708,80000,1,1,1,37
14709,500000,2,1,1,39
14710,150000,2,2,2,33
14711,50000,2,2,2,22
14712,260000,2,1,1,42
14713,410000,2,2,1,35
14714,50000,2,3,1,33
14715,100000,2,2,1,39
14716,90000,2,3,1,37
14717,50000,1,1,2,32
14718,200000,2,2,1,51
14719,240000,1,1,2,33
14720,360000,1,1,2,29
14721,170000,2,1,2,37
14722,80000,2,3,1,30
14723,260000,1,3,1,49
14724,70000,2,2,2,55
14725,30000,2,3,2,43
14726,290000,2,2,1,35
14727,110000,2,2,1,46
14728,110000,1,2,1,30
14729,200000,1,2,1,40
14730,70000,2,3,2,22
14731,150000,2,2,2,29
14732,340000,2,2,2,43
14733,30000,2,2,2,25
14734,200000,1,1,1,40
14735,400000,2,2,2,44
14736,110000,2,2,1,41
14737,420000,1,2,1,36
14738,150000,2,5,1,45
14739,290000,2,1,1,36
14740,160000,1,1,1,58
14741,50000,1,3,2,31
14742,150000,1,1,2,25
14743,500000,2,1,2,29
14744,140000,2,2,2,26
14745,200000,1,1,1,44
14746,230000,1,1,1,46
14747,60000,2,2,2,26
14748,150000,1,2,1,38
14749,340000,2,1,2,29
14750,140000,1,1,2,30
14751,20000,2,1,1,41
14752,200000,2,1,2,26
14753,20000,1,3,1,44
14754,300000,2,1,1,29
14755,200000,2,1,1,64
14756,180000,1,1,2,28
14757,30000,2,3,1,24
14758,350000,1,1,1,62
14759,160000,1,1,2,28
14760,20000,2,3,1,42
14761,130000,1,1,2,28
14762,180000,2,1,1,43
14763,220000,2,2,1,36
14764,120000,2,2,2,25
14765,500000,2,2,1,33
14766,150000,2,1,2,29
14767,180000,1,1,2,29
14768,440000,1,1,2,30
14769,190000,2,2,1,35
14770,160000,2,2,1,40
14771,20000,1,2,1,37
14772,30000,1,3,1,44
14773,420000,1,1,1,32
14774,370000,2,1,2,28
14775,60000,1,2,2,35
14776,180000,1,2,2,43
14777,90000,2,3,2,25
14778,250000,2,2,2,24
14779,30000,2,1,2,25
14780,140000,1,1,1,41
14781,180000,2,1,2,26
14782,70000,2,1,2,30
14783,320000,2,2,2,36
14784,150000,1,1,2,28
14785,20000,1,2,2,29
14786,30000,1,1,2,25
14787,500000,1,1,2,31
14788,30000,2,2,2,22
14789,50000,1,2,3,41
14790,20000,1,3,1,44
14791,10000,2,3,1,51
14792,500000,2,3,1,45
14793,20000,1,1,2,25
14794,200000,2,1,1,28
14795,10000,1,2,1,31
14796,50000,2,3,1,43
14797,320000,2,2,1,35
14798,50000,1,2,1,41
14799,30000,2,1,1,41
14800,110000,1,3,2,36
14801,50000,2,1,1,35
14802,140000,2,1,2,29
14803,90000,2,1,1,44
14804,60000,1,2,1,49
14805,20000,1,2,2,24
14806,340000,2,1,1,62
14807,30000,1,2,2,29
14808,170000,1,1,1,35
14809,130000,1,1,1,45
14810,250000,2,2,1,44
14811,200000,2,2,1,36
14812,10000,2,2,1,49
14813,180000,2,2,2,29
14814,230000,2,1,2,29
14815,200000,2,3,1,45
14816,90000,2,3,2,33
14817,130000,1,3,2,28
14818,230000,1,1,2,26
14819,320000,1,2,2,36
14820,30000,1,3,2,34
14821,80000,2,2,2,25
14822,80000,2,1,1,35
14823,260000,2,2,1,45
14824,20000,1,3,2,26
14825,200000,2,2,1,34
14826,80000,2,2,2,23
14827,100000,2,1,2,42
14828,150000,2,5,1,35
14829,80000,2,1,2,27
14830,20000,2,2,2,48
14831,200000,2,2,1,26
14832,120000,2,2,1,41
14833,30000,1,3,2,50
14834,200000,1,1,2,37
14835,80000,2,3,2,38
14836,280000,2,1,1,46
14837,500000,1,1,2,40
14838,120000,2,1,1,37
14839,220000,2,2,1,41
14840,360000,1,2,1,34
14841,210000,2,1,1,35
14842,160000,2,1,1,28
14843,100000,2,1,2,29
14844,400000,2,1,2,31
14845,110000,2,2,1,46
14846,360000,1,1,1,37
14847,500000,2,2,1,48
14848,130000,1,2,2,27
14849,60000,2,1,2,26
14850,240000,1,1,1,39
14851,100000,2,2,1,40
14852,150000,2,2,1,38
14853,290000,1,2,1,39
14854,50000,1,2,2,43
14855,30000,2,2,2,46
14856,210000,2,2,1,35
14857,100000,2,1,2,30
14858,30000,2,3,2,40
14859,30000,2,3,2,34
14860,80000,2,3,1,34
14861,30000,2,2,2,24
14862,70000,2,3,2,41
14863,470000,2,1,2,27
14864,180000,2,1,1,39
14865,20000,1,2,1,32
14866,420000,1,1,1,60
14867,100000,2,2,2,29
14868,130000,2,3,1,53
14869,200000,1,1,1,34
14870,150000,1,1,2,44
14871,410000,2,1,2,30
14872,30000,1,1,1,40
14873,20000,1,2,2,23
14874,130000,2,2,2,30
14875,180000,2,1,2,28
14876,120000,1,1,2,32
14877,190000,2,3,1,27
14878,30000,2,2,1,53
14879,170000,1,1,2,28
14880,120000,1,3,1,32
14881,50000,1,2,2,34
14882,100000,1,2,2,50
14883,20000,2,2,2,26
14884,40000,1,1,2,25
14885,300000,1,1,1,45
14886,230000,2,3,1,37
14887,280000,2,1,1,38
14888,450000,2,1,3,37
14889,260000,1,2,2,30
14890,50000,2,3,1,39
14891,50000,2,2,1,29
14892,240000,2,2,1,36
14893,70000,2,2,1,32
14894,60000,2,2,2,30
14895,230000,2,2,1,31
14896,30000,1,1,2,27
14897,80000,2,3,1,29
14898,360000,2,2,1,40
14899,200000,2,1,1,49
14900,150000,2,1,2,37
14901,260000,2,1,1,42
14902,180000,2,2,2,24
14903,220000,2,3,1,32
14904,180000,2,1,2,40
14905,90000,2,6,3,46
14906,20000,1,2,2,24
14907,290000,2,2,2,31
14908,210000,1,2,1,35
14909,20000,1,1,2,31
14910,310000,2,1,2,27
14911,240000,1,2,1,42
14912,330000,2,2,1,42
14913,310000,2,2,2,29
14914,30000,1,2,2,26
14915,470000,1,1,1,37
14916,280000,2,1,1,56
14917,120000,2,1,1,34
14918,240000,1,2,2,28
14919,800000,1,2,1,53
14920,320000,2,1,2,30
14921,140000,2,1,1,34
14922,20000,1,2,2,25
14923,160000,2,2,2,43
14924,280000,2,2,1,38
14925,330000,2,2,2,33
14926,230000,2,1,1,24
14927,50000,1,2,2,25
14928,210000,2,2,2,33
14929,170000,1,2,2,29
14930,220000,1,1,2,47
14931,90000,1,1,2,30
14932,20000,1,2,1,26
14933,480000,2,2,1,31
14934,140000,1,1,1,36
14935,160000,1,1,1,41
14936,80000,2,2,1,41
14937,100000,2,1,2,22
14938,310000,2,2,2,35
14939,200000,2,2,1,36
14940,50000,1,2,1,55
14941,100000,2,2,1,39
14942,240000,2,1,2,26
14943,30000,1,2,1,53
14944,180000,1,3,1,43
14945,40000,2,1,2,24
14946,70000,2,2,1,31
14947,50000,2,2,2,22
14948,500000,1,2,2,30
14949,200000,2,1,2,33
14950,250000,1,1,1,51
14951,50000,1,1,1,49
14952,180000,1,2,1,33
14953,160000,2,1,1,42
14954,20000,1,2,2,40
14955,50000,2,2,1,44
14956,20000,2,1,2,23
14957,150000,2,1,2,24
14958,360000,1,2,2,48
14959,20000,1,2,2,28
14960,170000,2,2,2,32
14961,30000,1,3,2,42
14962,80000,2,2,1,29
14963,110000,2,2,2,25
14964,140000,1,2,2,25
14965,50000,1,2,2,34
14966,120000,2,2,1,34
14967,10000,1,3,2,22
14968,20000,2,1,1,43
14969,180000,2,1,2,31
14970,240000,2,2,2,24
14971,120000,1,2,1,30
14972,150000,2,1,2,28
14973,30000,1,3,1,55
14974,80000,1,1,2,31
14975,50000,1,1,1,28
14976,30000,2,3,1,58
14977,200000,1,1,1,29
14978,480000,2,2,2,31
14979,50000,1,2,2,55
14980,30000,1,2,1,23
14981,300000,2,1,2,31
14982,500000,2,2,1,36
14983,350000,1,1,2,30
14984,150000,1,1,1,41
14985,30000,1,2,1,46
14986,20000,2,1,2,25
14987,380000,2,2,2,41
14988,70000,2,1,1,42
14989,300000,2,2,1,40
14990,160000,1,3,2,27
14991,230000,2,2,2,32
14992,260000,1,1,1,51
14993,360000,1,2,1,37
14994,50000,2,2,2,26
14995,20000,1,2,2,24
14996,140000,2,2,2,29
14997,50000,1,2,2,24
14998,50000,1,3,2,27
