ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
11810,14409,3540,500,500,0,1191
11811,23134,23302,22844,22101,19535,19580
11812,50062,34819,48909,15033,3198,0
11813,1324,1087,0,5963,1280,1243
11814,45755,46725,49653,48571,47664,48720
11815,8326,557,8557,8400,20966,13638
11816,165,165,274,165,333,165
11817,51350,50350,49289,49058,47512,48930
11818,26795,29654,28879,30892,30500,0
11819,51400,0,0,0,0,0
11820,183139,179156,170491,158370,151685,143623
11821,2600,5234,2394,7794,5920,2798
11822,20415,18266,18921,19297,18926,17717
11823,1246,3284,4283,3476,3283,426
11824,460609,427584,373370,285926,264644,247298
11825,17819,18239,19094,12393,13037,13817
11826,0,0,0,0,0,0
11827,29894,31423,30392,28314,29076,30065
11828,47629,46592,47517,48439,49418,50326
11829,-888,5806,888,0,5087,3103
11830,15335,14804,16546,15985,17869,17291
11831,10560,11312,13050,12578,14008,13179
11832,1426,326,1976,810,2165,1997
11833,54797,56909,57466,58609,59828,59842
11834,89747,89175,102350,134878,162715,203451
11835,34775,35946,37685,33305,28305,20371
11836,143650,0,0,0,0,0
11837,0,0,0,0,79679,79691
11838,32875,32101,31071,30136,28496,29675
11839,39215,49300,53030,65006,50515,0
11840,11418,2541,10599,13865,6177,5519
11841,123767,18479,7672,1736,82188,67578
11842,162526,168389,338660,221808,222304,217704
11843,2603,11381,0,1000,0,0
11844,10760,11945,14562,22457,15569,9819
11845,1800,1800,1800,1800,1200,600
11846,190,-310,1527,1901,0,2706
11847,94218,95129,172957,85332,87103,71237
11848,218675,225519,230011,234639,239502,244328
11849,183,1419,3541,2248,0,449
11850,1361,1188,792,792,396,2289
11851,390,390,390,540,540,540
11852,46104,47146,48162,48806,49910,51400
11853,-57,-382,1293,968,643,318
11854,277040,-22960,338600,22960,22960,0
11855,31455,34623,34757,35888,35180,35941
11856,520453,520643,517746,428655,352793,350036
11857,4605,4390,-25,-25,-25,-25
11858,8421,14201,-28,-401,5109,7001
11859,0,7221,26194,0,3550,2511
11860,98984,102158,96446,87912,89991,91470
11861,11599,644,644,29944,644,264
11862,2058,287,3423,0,3198,0
11863,88846,89730,93682,103273,104492,109818
11864,69963,67223,69167,69289,70333,70610
11865,0,0,0,0,0,4473
11866,330,9500,0,0,0,261
11867,9663,69279,59483,3065,854,2328
11868,436968,428712,425345,354852,353113,353720
11869,7204,5326,5954,1069,4711,4514
11870,1837,1328,321,0,3857,0
11871,0,0,0,486,836,836
11872,75593,71643,49481,38427,34683,159
11873,62319,65102,63529,61778,42092,36751
11874,82781,85536,90018,91151,89429,91185
11875,30841,34336,33489,35615,38027,39239
11876,36151,37624,38568,39569,41162,41961
11877,0,0,0,0,1482,0
11878,67825,70193,64997,60907,62452,62191
11879,67519,110908,46025,43887,36207,24612
11880,16366,15500,9660,6208,702,4320
11881,21326,30928,124497,126854,139660,145455
11882,10140,9956,16636,38409,8958,4573
11883,21912,22939,23647,24118,24729,25267
11884,4599,28420,7051,20356,17803,2722
11885,74831,78082,80333,82497,84438,86332
11886,1918,4626,5602,769,5595,2538
11887,43140,43496,0,0,0,0
11888,0,2819,2600,2800,2800,0
11889,36856,27919,24865,22892,50652,47334
11890,0,0,0,0,0,0
11891,136,0,0,0,0,0
11892,2736,1276,2552,1276,1276,1276
11893,3689,3992,503,503,503,503
11894,22136,23165,24178,24659,25175,25832
11895,56228,56861,58152,58615,54338,55915
11896,7075,7860,0,0,0,0
11897,188526,188454,176634,159655,139273,117986
11898,20443,19038,38730,-210,690,150
11899,1945,995,2234,3678,32405,30943
11900,6954,6032,6529,7533,7857,4424
11901,0,0,0,0,0,0
11902,0,0,0,9150,1960,3930
11903,2013,1837,3831,2825,1970,1735
11904,61331,42741,43214,36847,23230,21139
11905,9900,0,0,0,0,0
11906,4717,5329,5445,5328,6243,21030
11907,87401,93476,91077,92885,94831,96907
11908,19085,18491,20579,19950,21625,21129
11909,78358,826,-507,3129,1956,4246
11910,362,792,3015,6980,8762,7532
11911,1553,0,0,0,0,0
11912,0,0,0,0,197,0
11913,277803,287770,296399,314867,331653,324093
11914,3980,5075,5979,6796,6463,2255
11915,24643,24963,24428,23598,23696,23147
11916,185627,182655,180782,194893,93416,94255
11917,23439,19112,10730,20530,987,837
11918,0,2098,0,0,0,501
11919,94393,93361,91820,48220,45766,43343
11920,717,-959,-959,-959,-959,-959
11921,0,10152,9840,11671,11914,12155
11922,10252,5677,2735,4564,0,0
11923,32507,29775,31273,33739,34632,33746
11924,207384,213290,219202,222114,173898,166686
11925,23414,23349,0,3180,0,13649
11926,75883,67073,57233,52295,49047,38796
11927,160285,156328,159322,124363,126802,129365
11928,825,825,-6042,-6867,-8692,54375
11929,44574,0,0,0,0,0
11930,9622,10974,14963,15123,14741,15340
11931,7691,8107,8036,8099,0,0
11932,7806,2944,11755,52566,36658,42332
11933,550,550,550,550,550,550
11934,49390,50612,29975,30559,29433,30045
11935,4885,649,-9,-9,3177,-10
11936,132629,135901,138858,97585,95447,91717
11937,3126,25362,23683,22833,1352,20791
11938,9,9,2009,1029,0,0
11939,139445,137950,133250,98147,98924,95100
11940,9517,36527,14899,18374,13369,8854
11941,59728,66109,67396,70701,74590,78380
11942,125,125,125,4671,25871,15222
11943,4446,4166,0,0,0,0
11944,57171,58656,53271,54331,55513,56898
11945,47742,45529,42805,38017,39239,39411
11946,651,651,651,0,651,1496
11947,29883,27523,31010,30207,31203,30554
11948,5658,4164,2469,0,5724,7334
11949,98048,69568,22030,498,3150,1074
11950,421504,299860,300000,0,0,0
11951,2309,3238,250,3100,0,0
11952,32068,31915,34433,31236,0,500
11953,2896,10706,10323,8440,4963,10222
11954,0,0,0,1000,0,0
11955,79426,71364,71219,56277,54231,55243
11956,331365,338400,493,0,2030,2112
11957,119466,116833,106524,89412,86993,87433
11958,500,14883,33151,0,0,469
11959,2475,995,3647,7621,1735,302818
11960,28852,29777,29478,30290,27803,25762
11961,89341,79904,72182,61014,49502,46055
11962,29365,94120,36511,18323,7865,7960
11963,0,0,0,0,0,0
11964,437,241,0,0,0,2628
11965,165686,169969,170142,119529,122059,111378
11966,12263,10025,0,0,0,0
11967,269672,274882,276887,260761,266747,271886
11968,4453,7997,6573,7422,4381,11718
11969,9192,8905,8611,8879,9746,8710
11970,51133,60247,63615,71839,75506,78647
11971,778,5898,8610,8402,10878,10790
11972,20690,20075,19492,19859,19232,15608
11973,141,-756,11520,1520,5171,3716
11974,16575,17629,18552,15562,16308,17034
11975,14897,19364,906,2342,1702,882
11976,50224,58639,11512,10586,20389,17369
11977,0,0,0,0,0,0
11978,254307,257669,226452,215692,194206,185854
11979,47050,49282,50159,51336,54332,56249
11980,51016,49000,20356,20241,20304,20119
11981,122344,115723,44178,4221,4009,8990
11982,9754,55904,8720,4410,1186,28679
11983,5724,6729,4973,9693,799,4295
11984,104395,101736,106101,54707,54924,52141
11985,1689,499,350,2277,41523,2175
11986,3900,331,9970,4250,4574,0
11987,20461,22813,24063,24886,26446,20301
11988,1050,1050,1050,1050,1050,1050
11989,0,0,0,499,1113,392
11990,35897,30090,29299,12406,1308,-52
11991,3856,-1278,7571,5386,1133,4143
11992,0,0,0,0,0,0
11993,346927,90849,90493,90025,88406,89111
11994,29770,30485,32434,32592,33102,33860
11995,18796,23153,27439,26708,26141,26823
11996,2619,1839,2544,1134,1313,1332
11997,2964,36,36,24699,2912,14231
11998,50281,14033,12628,20172,73512,72588
11999,718,3910,1906,837,360,350
12000,18231,34558,17363,17569,0,0
12001,1235,316,316,16885,46929,69521
12002,176829,174143,165755,166291,141380,130742
12003,0,1710,0,0,0,496
12004,-2221,-8152,-4220,30821,30071,28767
12005,20596,24911,28346,12170,-1686,-3594
12006,19866,19257,18901,18210,0,0
12007,183939,176737,179787,181918,169664,173169
12008,143107,138581,123491,118886,117059,117405
12009,17147,18264,19145,17322,16989,12699
12010,0,0,0,0,0,0
12011,82326,82827,87070,87961,86445,91520
12012,263,641,0,638,0,362
12013,79949,65416,45991,47229,48468,49490
12014,9097,31091,34651,26569,20082,25535
12015,68553,69191,71918,71534,73344,75218
12016,79695,77855,83945,81702,83232,84947
12017,4787,6190,0,0,0,4800
12018,10992,12047,15257,15410,15917,15514
12019,2500,2500,2500,2500,2500,2500
12020,170128,172258,138807,132806,135603,137803
12021,27141,28297,29012,29754,30211,29853
12022,13701,13034,4119,2705,2855,1411
12023,14668,17194,13948,12165,10242,8428
12024,13868,13060,11151,7921,6949,4716
12025,48177,49563,47750,47169,46284,47519
12026,133733,92955,90159,68789,26614,27528
12027,19773,18459,19398,18561,18949,17426
12028,15950,13101,22551,21851,22214,80132
12029,61241,62155,56049,50829,50687,47362
12030,40624,41381,40416,41395,44063,44587
12031,50581,47990,33276,28507,28709,29793
12032,-18,-18,-18,-18,-18,-18
12033,6146,945,5497,4162,1724,1569
12034,27338,23410,24410,27007,28585,27827
12035,18186,19086,19618,0,0,0
12036,2646,2646,2646,2646,2646,2646
12037,0,0,0,7800,30223,10715
12038,9747,7592,7420,1467,7505,3837
12039,154489,143383,132873,122528,111409,100032
12040,7823,8691,9701,9894,10102,10534
12041,123704,125133,128856,131620,134413,137188
12042,27500,28565,29003,28241,28933,30956
12043,20117,18784,19538,17958,4968,780
12044,9410,11840,11260,11260,11260,0
12045,1669,412,23547,5064,13258,2249
12046,76270,77376,38556,34345,36020,38420
12047,47809,49040,29662,28360,28831,29487
12048,47422,52831,51345,49734,50476,50751
12049,51203,50110,51066,50737,50827,50856
12050,45079,45741,47561,39482,40066,38994
12051,7070,3087,5210,3882,4785,1000
12052,16919,17854,18265,20455,19986,21747
12053,39839,40596,41914,42618,43525,44433
12054,42166,43687,44121,43360,40555,31309
12055,-2,759,596,-4,1426,1300
12056,7542,6302,4719,1577,1577,21220
12057,60672,58929,60335,59384,60861,59241
12058,1170,0,83289,82889,82889,1964
12059,47076,48427,49317,50855,18177,18823
12060,243114,46734,12558,0,730,500
12061,3278,2028,981,873,873,840
12062,396,1043,19230,116696,194483,195454
12063,0,0,0,0,0,0
12064,21345,26288,23386,25362,26318,42484
12065,4503,3350,-2209,-2209,-3607,1069
12066,-10,5172,2800,3804,5009,3035
12067,54251,55402,53925,56814,58053,59246
12068,17614,19323,19694,20004,20159,20059
12069,124233,125768,126202,127677,99764,0
12070,47102,24470,25614,21053,18531,19051
12071,142129,130705,99736,80445,81005,79387
12072,22915,22247,22493,660,1979,836
12073,117492,104895,58743,60469,57532,55702
12074,197352,201913,103278,62891,64948,66961
12075,6056,7292,8663,9018,9222,9568
12076,499,499,499,499,499,1148
12077,100165,102327,101572,103062,83567,85098
12078,1560,1766,2720,3720,0,0
12079,20143,19532,22194,21542,24022,25473
12080,38027,23036,129433,117500,113149,102593
12081,4782,0,0,0,0,0
12082,14867,14612,13739,7995,9480,9952
12083,2992,4562,-928,1619,928,0
12084,2231,3048,2845,1630,12037,12933
12085,21387,22416,23444,26038,28607,27997
12086,226007,226465,205276,206521,209775,194883
12087,49887,49515,38680,29664,29057,29083
12088,0,0,0,0,0,0
12089,55891,59152,20615,13896,79740,70097
12090,82345,91345,92444,93715,97451,97477
12091,52419,51309,51135,48371,56294,61259
12092,-113,18887,2323,9032,5630,9141
12093,5254,5868,8708,4078,5365,4055
12094,26193,26977,27733,27982,27396,28341
12095,10898,8754,0,16475,16821,17220
12096,25602,30156,33632,36574,38985,40339
12097,47067,48410,49218,18937,19183,19761
12098,132082,131015,133815,134585,127282,125338
12099,594,594,15611,7628,7361,9200
12100,138602,135999,133752,135053,133888,132486
12101,39606,40679,39730,42148,44509,45643
12102,0,0,0,700,150,200
12103,29956,30536,30162,29819,14071,0
12104,2862,20499,9555,4807,14429,9872
12105,16103,17185,16581,14106,14427,11689
12106,180887,166921,155945,109271,36753,78079
12107,48065,49189,50746,51158,49226,51211
12108,4670,4670,4670,4670,4670,4670
12109,3009,3437,4132,2693,659,3277
12110,12349,6545,6377,18801,22180,13211
12111,35383,33892,22071,18161,14669,686
12112,28978,25271,19917,22659,16114,15587
12113,182441,181085,179607,177506,176233,173279
12114,3109,34228,7981,695,1130,41026
12115,6277,30512,17516,8773,15437,26376
12116,10989,228,1540,0,0,0
12117,94953,116914,89799,89913,88484,90477
12118,48501,51105,39094,19476,19483,19634
12119,36302,33060,33988,35112,36532,36345
12120,11087,11712,11164,11395,11927,9186
12121,183405,188959,192342,189717,195670,198611
12122,42055,41146,40114,38797,38244,38478
12123,116218,124296,128002,127286,119733,116705
12124,124613,121211,120920,47951,41563,36779
12125,155814,155282,116385,106961,92331,89566
12126,6345,6098,7107,7401,7826,7552
12127,29161,29891,30893,32804,32213,31891
12128,25947,26998,25825,25908,26341,27898
12129,49776,50405,49099,19125,18504,19197
12130,52136,50942,49715,21332,20096,18883
12131,151222,135038,108924,109710,116813,118984
12132,69074,70811,67397,50126,47604,43429
12133,160889,165400,166712,170059,154387,157832
12134,66092,65236,65912,66523,67020,67259
12135,2000,5743,1134,3067,5496,1194
12136,0,0,0,1888,4777,4752
12137,41357,22770,23231,6979,2428,2099
12138,10479,11793,12500,13383,14760,15472
12139,42056,46024,45452,45450,41154,39034
12140,115573,117767,115918,116918,118698,121372
12141,0,0,0,0,0,0
12142,419,419,419,419,419,419
12143,30542,29780,28968,29540,29505,29428
12144,2795,198,2310,973,406,1317
12145,13041,13936,13415,14590,14216,14823
12146,780,0,390,390,390,390
12147,597,2326,7670,1761,6930,0
12148,34314,33538,37448,34963,28197,30331
12149,87909,86769,85001,83811,82399,81434
12150,32643,33427,32591,34943,35536,36403
12151,283965,278793,275339,268728,271979,272076
12152,28916,29451,27779,28340,0,0
12153,2004,3193,4050,4129,4367,4613
12154,1823,326,6598,6405,7248,8090
12155,77021,73268,70275,46045,42357,41026
12156,1304,978,652,326,0,1454
12157,25358,26447,26946,28957,29408,29840
12158,36672,35807,40851,39526,41346,40630
12159,1240,0,1138,1138,2478,-3040
12160,0,0,0,0,0,0
12161,411,995,579,1430,1414,1398
12162,30005,30621,30308,30163,29999,29973
12163,53672,56495,57455,58127,59367,60333
12164,44350,43360,45892,46886,48037,47551
12165,131728,132063,128599,131454,126621,126724
12166,50433,42098,42753,42428,43740,44858
12167,53301,55444,60738,62818,45413,44793
12168,33763,43081,44277,46605,35766,26175
12169,0,12103,2250,899,0,1375
12170,0,2228,0,0,0,672
12171,14313,4256,200,0,18844,12052
12172,25588,1259,1259,3661,4484,24233
12173,49551,42517,35458,19778,19929,19790
12174,92766,94732,96940,46349,47360,48717
12175,1567,20175,0,0,0,0
12176,16560,12570,19403,10063,8628,0
12177,45870,46944,45874,48326,47440,50426
12178,62242,28610,29425,29990,29153,19863
12179,89420,86716,82868,80715,76377,44627
12180,488,2290,14080,9931,7590,9685
12181,44808,44899,46346,47273,48357,50393
12182,2334,37570,5102,15701,7771,10615
12183,20001,15345,37420,18151,4823,6574
12184,9248,6831,2902,6468,1883,1519
12185,67417,63334,61578,63061,64403,64948
12186,5561,4141,7714,9772,13539,5819
12187,48842,49709,30628,30993,29802,29253
12188,13808,4300,2748,1048,450,450
12189,57998,60063,63925,68058,69273,56101
12190,3290,4949,10065,2500,0,11560
12191,2746,1666,3572,76552,100566,0
12192,420,420,420,420,420,420
12193,55595,54142,55247,55738,59829,58715
12194,0,0,788,0,349,600
12195,1946,17810,2872,396,2462,396
12196,148095,143845,132677,86265,88390,90599
12197,17936,17368,16792,18013,17583,18998
12198,137327,133724,136539,137487,141291,20143
12199,170707,159654,162208,162357,144236,127362
12200,4821,15898,16862,16110,18458,19112
12201,184650,0,0,0,0,0
12202,21397,24233,23551,24848,26298,28112
12203,1261,390,390,390,0,780
12204,35639,42091,27751,30418,23180,68842
12205,4125,5840,4464,8722,4137,4123
12206,9028,-1868,-1868,-1868,-1868,-1868
12207,18811,18225,22630,21988,21057,25412
12208,7776,3706,7517,2168,4918,5300
12209,492,9017,9787,9897,9707,-173
12210,1978,8583,993,26454,10456,31581
12211,46401,39456,30712,29629,28241,28030
12212,18875,20064,21227,22564,24191,25778
12213,1480,916,1238,916,1444,1450
12214,557,1033,3667,2300,1132,2072
12215,7170,8240,8050,10400,0,0
12216,182545,177885,182341,126946,127013,122277
12217,186838,190570,194189,189806,201410,205479
12218,49078,51063,40371,19522,19140,17912
12219,126880,130324,152869,137442,82800,42083
12220,27901,24898,23702,18327,17996,15938
12221,147471,151713,130107,78623,79743,78745
12222,44125,39465,23908,5088,792,150
12223,26851,26136,30391,13150,18504,6699
12224,72770,69438,69776,51450,26516,27044
12225,79425,77223,75075,76348,77798,79843
12226,19091,20179,21190,21838,22485,23110
12227,227221,243942,244961,248394,253596,211055
12228,9889,24911,71852,18155,32201,39668
12229,22138,23227,18894,7695,4777,3517
12230,9894,11877,14949,34292,8832,11304
12231,19625,20673,23702,23026,27798,27219
12232,326,0,652,326,326,476
12233,66426,55334,53738,49021,45494,44218
12234,54835,46575,7169,9036,8749,9447
12235,100908,105371,52113,53317,54040,54805
12236,17638,17058,17541,19338,17889,18486
12237,136128,98337,60627,39760,40045,40865
12238,37570,36705,37215,37718,38584,37829
12239,11999,3617,4165,6323,0,0
12240,170964,174509,176523,180295,184104,195976
12241,271305,268368,275804,261312,245234,243238
12242,10132,16932,13088,28540,11860,3978
12243,241711,205944,210513,214696,219218,228900
12244,42132,44045,45392,48244,36206,38021
12245,105932,100815,103744,103422,111152,110811
12246,46337,47384,48382,49392,50608,50722
12247,1072,3297,5923,158,11030,158
12248,20708,26286,18209,5471,6896,9506
12249,192080,197796,314042,116480,118270,124742
12250,1900,1489,1989,1200,1451,548
12251,93767,65758,353,5674,3344,3406
12252,0,0,0,0,0,0
12253,942,780,390,390,390,150
12254,28416,37392,44547,52871,57877,64020
12255,15908,18873,890,3420,4309,733
12256,2049,1579,590,3617,2001,0
12257,141670,138542,120439,113273,81261,76051
12258,-20,-20,-20,-20,-20,-20
12259,29224,23807,17623,17974,18350,18721
12260,1226,1226,1226,1226,1765,1066
12261,37639,38743,37825,40299,39093,38167
12262,19769,34813,43852,29677,33341,28413
12263,19454,18856,19590,18861,4581,2158
12264,27143,27349,26568,26414,26263,27076
12265,0,0,0,0,0,0
12266,4317,5240,5283,5444,6412,5121
12267,396,396,396,396,396,396
12268,5308,3959,13868,4094,2247,17794
12269,109924,111805,108207,75808,78490,81238
12270,23540,16980,16908,17327,17895,18346
12271,2716,0,1106,1323,2098,0
12272,13532,3312,14907,3008,8988,11547
12273,44592,40110,39805,36823,38987,32304
12274,-3768,-3938,-5738,-5738,-5738,-5738
12275,33313,34086,33239,33938,34694,35389
12276,41724,92054,50120,19587,10577,7533
12277,17397,11754,28874,77790,8142,9547
12278,36343,27996,25656,16907,15837,11195
12279,7384,9356,9400,10085,9785,10481
12280,1995,0,680,2862,5539,0
12281,9670,9371,11705,12919,12139,11653
12282,48716,49504,44127,22053,20129,19262
12283,-26,8966,4559,3110,0,664
12284,1262,33414,1828,0,11854,30949
12285,6302,4618,183,2568,2371,7610
12286,125719,121523,116319,116082,111141,110854
12287,80709,76179,71219,67687,61691,57626
12288,540,454,0,0,990,0
12289,22583,25067,23237,0,0,0
12290,79565,78617,79229,77858,79566,74746
12291,17698,16533,17636,16956,17532,19078
12292,-16,1955,2047,15848,16848,0
12293,110922,113974,126194,17832,-3000,0
12294,2873,29488,65868,58171,56033,47192
12295,213,213,203,2571,187,5469
12296,177664,183236,183493,146143,144339,140340
12297,45060,25056,24751,24984,24983,23751
12298,36891,38498,39185,39867,39696,7594
12299,0,460,0,85,60,520
12300,5053,-9,1906,0,2258,7028
12301,0,0,641,658,2019,0
12302,46166,42253,46794,44995,45934,48796
12303,8144,7102,1170,0,0,0
12304,138785,141894,143270,201082,215709,204302
