ID,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
11651,-915,-915,-915,-915,-915,-1070
11652,0,150,0,597,0,4740
11653,10764,10454,11862,12104,12351,8000
11654,52906,54454,53457,55128,52788,53671
11655,582,0,582,291,4471,5394
11656,2500,0,0,0,0,0
11657,2742,3131,2664,891,1927,4250
11658,61014,59473,56912,47513,42945,45648
11659,59885,59054,60254,59604,60707,61988
11660,13683,13178,13853,14823,14443,15802
11661,16089,17127,19108,18503,20100,19629
11662,86792,88106,89419,88758,85239,81723
11663,27358,28422,28858,29289,28685,30847
11664,43098,10606,49815,19857,56064,45427
11665,12842,9490,6955,28300,13227,11202
11666,144837,141815,143704,151572,149807,153088
11667,29072,29276,30204,28501,29687,29497
11668,35454,33824,28528,28102,25574,26524
11669,124838,102995,17383,172065,181981,174744
11670,18490,25404,19789,19985,19676,6971
11671,46335,45319,50030,48940,48026,55979
11672,84729,102693,41266,39634,115440,133580
11673,24729,20285,26026,12059,9765,10097
11674,79872,85538,77063,40102,52454,12314
11675,184602,187145,190983,188714,196262,198059
11676,2706,161,250,2561,-295,-295
11677,49046,49221,46505,6991,4809,1890
11678,108028,104626,101376,80840,75462,75957
11679,16584,16009,64886,66202,72526,74323
11680,231550,223337,206390,0,1257,33592
11681,86974,98246,95884,93528,96397,96258
11682,38609,41992,36607,38828,38325,39222
11683,3526,-4,1473,2517,1217,4459
11684,784,4184,0,0,0,0
11685,237515,230471,233421,201240,186444,158521
11686,232943,236437,133385,136654,136639,123951
11687,228342,235380,240049,107993,110691,50143
11688,60660,57718,38144,29542,30700,30064
11689,5751,1501,624,0,1000,1866
11690,0,0,798,0,307,497
11691,67139,60995,62728,63223,63011,43156
11692,102383,92704,87338,46927,80194,0
11693,750,0,0,790,0,2803
11694,390,390,1560,1170,780,390
11695,4400,-220,-220,-610,390,0
11696,188,2791,188,376,188,6884
11697,1473,1473,1473,1473,1473,1473
11698,4762,6712,1814,4811,1379,6136
11699,12278,13209,7215,1520,0,0
11700,120568,122285,123294,81042,81225,79777
11701,49583,53275,51960,49723,47120,46188
11702,97933,78409,58998,60219,61748,64220
11703,-10,-10,-10,-10,-10,-10
11704,21508,20881,23217,28498,28060,29999
11705,1050,1050,1050,1050,1050,1050
11706,10540,0,9871,9739,66,230
11707,170971,165806,146001,113907,115578,111863
11708,15859,18486,18686,18983,18540,19775
11709,-146,15414,1857,550,2602,10381
11710,15438,12140,11225,6688,6908,6438
11711,61606,61950,200,51099,24487,17624
11712,121400,123055,118030,122443,120370,123766
11713,13192,14668,15614,17155,16741,19131
11714,17816,18247,33230,5168,0,0
11715,18996,20806,22447,24337,23808,24610
11716,54126,57919,57778,59227,58151,61966
11717,4310,3905,2411,1925,2943,6249
11718,0,0,0,0,0,1273
11719,44594,45588,46540,47378,46490,47758
11720,190672,186230,188391,199101,185247,165232
11721,273430,268256,262467,254307,249106,242741
11722,81848,7653,47633,1296,0,0
11723,152689,148126,144978,141639,138383,134951
11724,19189,19226,18371,18400,0,0
11725,1188,3071,7854,10426,16784,4334
11726,36917,38260,32680,23472,25436,34309
11727,131724,130186,124530,115800,98268,83729
11728,11431,6857,6865,8209,4825,4322
11729,18062,18374,19222,18014,18627,15811
11730,23905,10163,20426,15592,12541,8667
11731,18321,18446,18285,18235,16259,10640
11732,7231,7497,9355,9594,8535,8713
11733,10430,24979,29925,25423,7064,15920
11734,65054,57314,54485,59415,57110,19339
11735,21295,22629,23338,23810,25418,26050
11736,187068,193245,204730,246985,240543,227725
11737,36809,24248,18588,18958,19355,19788
11738,87199,89008,90834,95499,93857,99504
11739,5000,5000,5000,5000,5000,5000
11740,18400,0,0,0,0,0
11741,396,396,396,396,396,396
11742,27141,25125,27835,24743,28020,25607
11743,5942,8176,8891,9522,9084,8792
11744,20730,-270,53895,-105,20895,20835
11745,2610,54223,57299,50418,48093,3389
11746,37711,40102,78400,3000,0,0
11747,5759,8395,1768,4284,7202,2014
11748,46092,45074,48287,49091,50149,51176
11749,46248,50893,48854,50901,50015,48179
11750,59321,56454,53278,19437,19845,19911
11751,5190,649,0,0,0,0
11752,52547,53829,53841,54486,55198,55878
11753,124105,127593,130474,134296,139117,143634
11754,0,0,6204,6204,0,0
11755,48973,50601,49805,27605,29447,30045
11756,3390,390,780,780,0,0
11757,0,0,0,0,0,0
11758,53584,41935,30077,30246,30257,29768
11759,98918,96916,98492,89961,93971,85526
11760,-488,-488,-488,-488,-488,-488
11761,125063,118843,137751,141330,146389,132617
11762,47399,48711,48642,49062,149034,181876
11763,4128,5550,6599,6839,7228,7457
11764,500,0,0,0,0,0
11765,33957,4976,176,21601,7423,9252
11766,498,135,0,0,0,508
11767,167,3690,1735,1735,1714,843
11768,25419,19045,19270,11915,114479,24511
11769,75472,75095,59335,54668,22780,13417
11770,5310,5484,14539,13291,3645,4763
11771,435,435,1887,435,435,435
11772,1060,3229,4107,5931,4665,6607
11773,48905,49764,36535,32428,15313,16057
11774,1060,777,7971,-8,-8,-8
11775,8944,9882,9538,9808,8650,0
11776,64913,63387,58840,56431,56859,54449
11777,8839,18814,14776,15582,7722,10156
11778,15602,16629,17638,17989,18383,21781
11779,5521,2197,1010,0,0,0
11780,48006,48159,46099,47039,48286,48974
11781,5310,2691,3367,-46,9285,-14
11782,32000,3417,4700,20916,9695,6361
11783,16371,17801,18256,18425,0,0
11784,3035,5802,5561,8455,9730,8999
11785,836,390,390,390,1487,3560
11786,6105,7347,8000,8000,10000,0
11787,18961,4371,3391,34282,12983,0
11788,2049,805,1672,12205,3487,24764
11789,360,0,91059,155,28100,4544
11790,48403,49448,50125,9717,9549,9840
11791,23800,297,9342,3518,5597,717
11792,22747,16260,6500,15525,0,0
11793,30698,29034,28317,27872,28456,28230
11794,9980,9178,7912,4838,10096,10112
11795,31825,56333,70133,63177,63670,22407
11796,167,616,640,526,336,527
11797,46640,50865,54401,57873,61917,63880
11798,28387,36276,17445,15575,8075,-589
11799,2624,-26,5214,17187,2848,5287
11800,18556,19162,19293,19298,19198,0
11801,8392,-100,0,1828,2800,0
11802,27459,28514,29733,30138,33248,32564
11803,64937,63240,51426,37872,33780,47367
11804,0,0,554,4131,930,0
11805,12171,11554,7830,4305,5427,6180
11806,127933,133279,127636,138164,142921,153691
11807,326,6914,2343,23834,11000,1315
11808,46300,10849,8857,9658,9359,9554
11809,14409,3540,500,500,0,1191
11810,23134,23302,22844,22101,19535,19580
11811,50062,34819,48909,15033,3198,0
11812,1324,1087,0,5963,1280,1243
11813,45755,46725,49653,48571,47664,48720
11814,8326,557,8557,8400,20966,13638
11815,165,165,274,165,333,165
11816,51350,50350,49289,49058,47512,48930
11817,26795,29654,28879,30892,30500,0
11818,51400,0,0,0,0,0
11819,183139,179156,170491,158370,151685,143623
11820,2600,5234,2394,7794,5920,2798
11821,20415,18266,18921,19297,18926,17717
11822,1246,3284,4283,3476,3283,426
11823,460609,427584,373370,285926,264644,247298
11824,17819,18239,19094,12393,13037,13817
11825,0,0,0,0,0,0
11826,29894,31423,30392,28314,29076,30065
11827,47629,46592,47517,48439,49418,50326
11828,-888,5806,888,0,5087,3103
11829,15335,14804,16546,15985,17869,17291
11830,10560,11312,13050,12578,14008,13179
11831,1426,326,1976,810,2165,1997
11832,54797,56909,57466,58609,59828,59842
11833,89747,89175,102350,134878,162715,203451
11834,34775,35946,37685,33305,28305,20371
11835,143650,0,0,0,0,0
11836,0,0,0,0,79679,79691
11837,32875,32101,31071,30136,28496,29675
11838,39215,49300,53030,65006,50515,0
11839,11418,2541,10599,13865,6177,5519
11840,123767,18479,7672,1736,82188,67578
11841,162526,168389,338660,221808,222304,217704
11842,2603,11381,0,1000,0,0
11843,10760,11945,14562,22457,15569,9819
11844,1800,1800,1800,1800,1200,600
11845,190,-310,1527,1901,0,2706
11846,94218,95129,172957,85332,87103,71237
11847,218675,225519,230011,234639,239502,244328
11848,183,1419,3541,2248,0,449
11849,1361,1188,792,792,396,2289
11850,390,390,390,540,540,540
11851,46104,47146,48162,48806,49910,51400
11852,-57,-382,1293,968,643,318
11853,277040,-22960,338600,22960,22960,0
11854,31455,34623,34757,35888,35180,35941
11855,520453,520643,517746,428655,352793,350036
11856,4605,4390,-25,-25,-25,-25
11857,8421,14201,-28,-401,5109,7001
11858,0,7221,26194,0,3550,2511
11859,98984,102158,96446,87912,89991,91470
11860,11599,644,644,29944,644,264
11861,2058,287,3423,0,3198,0
11862,88846,89730,93682,103273,104492,109818
11863,69963,67223,69167,69289,70333,70610
11864,0,0,0,0,0,4473
11865,330,9500,0,0,0,261
11866,9663,69279,59483,3065,854,2328
11867,436968,428712,425345,354852,353113,353720
11868,7204,5326,5954,1069,4711,4514
11869,1837,1328,321,0,3857,0
11870,0,0,0,486,836,836
11871,75593,71643,49481,38427,34683,159
11872,62319,65102,63529,61778,42092,36751
11873,82781,85536,90018,91151,89429,91185
11874,30841,34336,33489,35615,38027,39239
11875,36151,37624,38568,39569,41162,41961
11876,0,0,0,0,1482,0
11877,67825,70193,64997,60907,62452,62191
11878,67519,110908,46025,43887,36207,24612
11879,16366,15500,9660,6208,702,4320
11880,21326,30928,124497,126854,139660,145455
11881,10140,9956,16636,38409,8958,4573
11882,21912,22939,23647,24118,24729,25267
11883,4599,28420,7051,20356,17803,2722
11884,74831,78082,80333,82497,84438,86332
11885,1918,4626,5602,769,5595,2538
11886,43140,43496,0,0,0,0
11887,0,2819,2600,2800,2800,0
11888,36856,27919,24865,22892,50652,47334
11889,0,0,0,0,0,0
11890,136,0,0,0,0,0
11891,2736,1276,2552,1276,1276,1276
11892,3689,3992,503,503,503,503
11893,22136,23165,24178,24659,25175,25832
11894,56228,56861,58152,58615,54338,55915
11895,7075,7860,0,0,0,0
11896,188526,188454,176634,159655,139273,117986
11897,20443,19038,38730,-210,690,150
11898,1945,995,2234,3678,32405,30943
11899,6954,6032,6529,7533,7857,4424
11900,0,0,0,0,0,0
11901,0,0,0,9150,1960,3930
11902,2013,1837,3831,2825,1970,1735
11903,61331,42741,43214,36847,23230,21139
11904,9900,0,0,0,0,0
11905,4717,5329,5445,5328,6243,21030
11906,87401,93476,91077,92885,94831,96907
11907,19085,18491,20579,19950,21625,21129
11908,78358,826,-507,3129,1956,4246
11909,362,792,3015,6980,8762,7532
11910,1553,0,0,0,0,0
11911,0,0,0,0,197,0
11912,277803,287770,296399,314867,331653,324093
11913,3980,5075,5979,6796,6463,2255
11914,24643,24963,24428,23598,23696,23147
11915,185627,182655,180782,194893,93416,94255
11916,23439,19112,10730,20530,987,837
11917,0,2098,0,0,0,501
11918,94393,93361,91820,48220,45766,43343
11919,717,-959,-959,-959,-959,-959
11920,0,10152,9840,11671,11914,12155
11921,10252,5677,2735,4564,0,0
11922,32507,29775,31273,33739,34632,33746
11923,207384,213290,219202,222114,173898,166686
11924,23414,23349,0,3180,0,13649
11925,75883,67073,57233,52295,49047,38796
11926,160285,156328,159322,124363,126802,129365
11927,825,825,-6042,-6867,-8692,54375
11928,44574,0,0,0,0,0
11929,9622,10974,14963,15123,14741,15340
11930,7691,8107,8036,8099,0,0
11931,7806,2944,11755,52566,36658,42332
11932,550,550,550,550,550,550
11933,49390,50612,29975,30559,29433,30045
11934,4885,649,-9,-9,3177,-10
11935,132629,135901,138858,97585,95447,91717
11936,3126,25362,23683,22833,1352,20791
11937,9,9,2009,1029,0,0
11938,139445,137950,133250,98147,98924,95100
11939,9517,36527,14899,18374,13369,8854
11940,59728,66109,67396,70701,74590,78380
11941,125,125,125,4671,25871,15222
11942,4446,4166,0,0,0,0
11943,57171,58656,53271,54331,55513,56898
11944,47742,45529,42805,38017,39239,39411
11945,651,651,651,0,651,1496
11946,29883,27523,31010,30207,31203,30554
11947,5658,4164,2469,0,5724,7334
11948,98048,69568,22030,498,3150,1074
11949,421504,299860,300000,0,0,0
11950,2309,3238,250,3100,0,0
11951,32068,31915,34433,31236,0,500
11952,2896,10706,10323,8440,4963,10222
11953,0,0,0,1000,0,0
11954,79426,71364,71219,56277,54231,55243
11955,331365,338400,493,0,2030,2112
11956,119466,116833,106524,89412,86993,87433
11957,500,14883,33151,0,0,469
11958,2475,995,3647,7621,1735,302818
11959,28852,29777,29478,30290,27803,25762
11960,89341,79904,72182,61014,49502,46055
11961,29365,94120,36511,18323,7865,7960
11962,0,0,0,0,0,0
11963,437,241,0,0,0,2628
11964,165686,169969,170142,119529,122059,111378
11965,12263,10025,0,0,0,0
11966,269672,274882,276887,260761,266747,271886
11967,4453,7997,6573,7422,4381,11718
11968,9192,8905,8611,8879,9746,8710
11969,51133,60247,63615,71839,75506,78647
11970,778,5898,8610,8402,10878,10790
11971,20690,20075,19492,19859,19232,15608
11972,141,-756,11520,1520,5171,3716
11973,16575,17629,18552,15562,16308,17034
11974,14897,19364,906,2342,1702,882
11975,50224,58639,11512,10586,20389,17369
11976,0,0,0,0,0,0
11977,254307,257669,226452,215692,194206,185854
11978,47050,49282,50159,51336,54332,56249
11979,51016,49000,20356,20241,20304,20119
11980,122344,115723,44178,4221,4009,8990
11981,9754,55904,8720,4410,1186,28679
11982,5724,6729,4973,9693,799,4295
11983,104395,101736,106101,54707,54924,52141
11984,1689,499,350,2277,41523,2175
11985,3900,331,9970,4250,4574,0
11986,20461,22813,24063,24886,26446,20301
11987,1050,1050,1050,1050,1050,1050
11988,0,0,0,499,1113,392
11989,35897,30090,29299,12406,1308,-52
11990,3856,-1278,7571,5386,1133,4143
11991,0,0,0,0,0,0
11992,346927,90849,90493,90025,88406,89111
11993,29770,30485,32434,32592,33102,33860
11994,18796,23153,27439,26708,26141,26823
11995,2619,1839,2544,1134,1313,1332
11996,2964,36,36,24699,2912,14231
11997,50281,14033,12628,20172,73512,72588
11998,718,3910,1906,837,360,350
11999,18231,34558,17363,17569,0,0
12000,1235,316,316,16885,46929,69521
12001,176829,174143,165755,166291,141380,130742
12002,0,1710,0,0,0,496
12003,-2221,-8152,-4220,30821,30071,28767
12004,20596,24911,28346,12170,-1686,-3594
12005,19866,19257,18901,18210,0,0
12006,183939,176737,179787,181918,169664,173169
12007,143107,138581,123491,118886,117059,117405
12008,17147,18264,19145,17322,16989,12699
12009,0,0,0,0,0,0
12010,82326,82827,87070,87961,86445,91520
12011,263,641,0,638,0,362
12012,79949,65416,45991,47229,48468,49490
12013,9097,31091,34651,26569,20082,25535
12014,68553,69191,71918,71534,73344,75218
12015,79695,77855,83945,81702,83232,84947
12016,4787,6190,0,0,0,4800
12017,10992,12047,15257,15410,15917,15514
12018,2500,2500,2500,2500,2500,2500
12019,170128,172258,138807,132806,135603,137803
12020,27141,28297,29012,29754,30211,29853
12021,13701,13034,4119,2705,2855,1411
12022,14668,17194,13948,12165,10242,8428
12023,13868,13060,11151,7921,6949,4716
12024,48177,49563,47750,47169,46284,47519
12025,133733,92955,90159,68789,26614,27528
12026,19773,18459,19398,18561,18949,17426
12027,15950,13101,22551,21851,22214,80132
12028,61241,62155,56049,50829,50687,47362
12029,40624,41381,40416,41395,44063,44587
12030,50581,47990,33276,28507,28709,29793
12031,-18,-18,-18,-18,-18,-18
12032,6146,945,5497,4162,1724,1569
12033,27338,23410,24410,27007,28585,27827
12034,18186,19086,19618,0,0,0
12035,2646,2646,2646,2646,2646,2646
12036,0,0,0,7800,30223,10715
12037,9747,7592,7420,1467,7505,3837
12038,154489,143383,132873,122528,111409,100032
12039,7823,8691,9701,9894,10102,10534
12040,123704,125133,128856,131620,134413,137188
12041,27500,28565,29003,28241,28933,30956
12042,20117,18784,19538,17958,4968,780
12043,9410,11840,11260,11260,11260,0
12044,1669,412,23547,5064,13258,2249
12045,76270,77376,38556,34345,36020,38420
12046,47809,49040,29662,28360,28831,29487
12047,47422,52831,51345,49734,50476,50751
12048,51203,50110,51066,50737,50827,50856
12049,45079,45741,47561,39482,40066,38994
12050,7070,3087,5210,3882,4785,1000
12051,16919,17854,18265,20455,19986,21747
12052,39839,40596,41914,42618,43525,44433
12053,42166,43687,44121,43360,40555,31309
12054,-2,759,596,-4,1426,1300
12055,7542,6302,4719,1577,1577,21220
12056,60672,58929,60335,59384,60861,59241
12057,1170,0,83289,82889,82889,1964
12058,47076,48427,49317,50855,18177,18823
12059,243114,46734,12558,0,730,500
12060,3278,2028,981,873,873,840
12061,396,1043,19230,116696,194483,195454
12062,0,0,0,0,0,0
12063,21345,26288,23386,25362,26318,42484
12064,4503,3350,-2209,-2209,-3607,1069
12065,-10,5172,2800,3804,5009,3035
12066,54251,55402,53925,56814,58053,59246
12067,17614,19323,19694,20004,20159,20059
12068,124233,125768,126202,127677,99764,0
12069,47102,24470,25614,21053,18531,19051
12070,142129,130705,99736,80445,81005,79387
12071,22915,22247,22493,660,1979,836
12072,117492,104895,58743,60469,57532,55702
12073,197352,201913,103278,62891,64948,66961
12074,6056,7292,8663,9018,9222,9568
12075,499,499,499,499,499,1148
12076,100165,102327,101572,103062,83567,85098
12077,1560,1766,2720,3720,0,0
12078,20143,19532,22194,21542,24022,25473
12079,38027,23036,129433,117500,113149,102593
12080,4782,0,0,0,0,0
12081,14867,14612,13739,7995,9480,9952
12082,2992,4562,-928,1619,928,0
12083,2231,3048,2845,1630,12037,12933
12084,21387,22416,23444,26038,28607,27997
12085,226007,226465,205276,206521,209775,194883
12086,49887,49515,38680,29664,29057,29083
12087,0,0,0,0,0,0
12088,55891,59152,20615,13896,79740,70097
12089,82345,91345,92444,93715,97451,97477
12090,52419,51309,51135,48371,56294,61259
12091,-113,18887,2323,9032,5630,9141
12092,5254,5868,8708,4078,5365,4055
12093,26193,26977,27733,27982,27396,28341
12094,10898,8754,0,16475,16821,17220
12095,25602,30156,33632,36574,38985,40339
12096,47067,48410,49218,18937,19183,19761
12097,132082,131015,133815,134585,127282,125338
12098,594,594,15611,7628,7361,9200
12099,138602,135999,133752,135053,133888,132486
12100,39606,40679,39730,42148,44509,45643
12101,0,0,0,700,150,200
12102,29956,30536,30162,29819,14071,0
12103,2862,20499,9555,4807,14429,9872
12104,16103,17185,16581,14106,14427,11689
12105,180887,166921,155945,109271,36753,78079
12106,48065,49189,50746,51158,49226,51211
12107,4670,4670,4670,4670,4670,4670
12108,3009,3437,4132,2693,659,3277
12109,12349,6545,6377,18801,22180,13211
12110,35383,33892,22071,18161,14669,686
12111,28978,25271,19917,22659,16114,15587
12112,182441,181085,179607,177506,176233,173279
12113,3109,34228,7981,695,1130,41026
12114,6277,30512,17516,8773,15437,26376
12115,10989,228,1540,0,0,0
12116,94953,116914,89799,89913,88484,90477
12117,48501,51105,39094,19476,19483,19634
12118,36302,33060,33988,35112,36532,36345
12119,11087,11712,11164,11395,11927,9186
12120,183405,188959,192342,189717,195670,198611
12121,42055,41146,40114,38797,38244,38478
12122,116218,124296,128002,127286,119733,116705
12123,124613,121211,120920,47951,41563,36779
12124,155814,155282,116385,106961,92331,89566
12125,6345,6098,7107,7401,7826,7552
12126,29161,29891,30893,32804,32213,31891
12127,25947,26998,25825,25908,26341,27898
12128,49776,50405,49099,19125,18504,19197
12129,52136,50942,49715,21332,20096,18883
12130,151222,135038,108924,109710,116813,118984
12131,69074,70811,67397,50126,47604,43429
12132,160889,165400,166712,170059,154387,157832
12133,66092,65236,65912,66523,67020,67259
12134,2000,5743,1134,3067,5496,1194
12135,0,0,0,1888,4777,4752
12136,41357,22770,23231,6979,2428,2099
12137,10479,11793,12500,13383,14760,15472
12138,42056,46024,45452,45450,41154,39034
12139,115573,117767,115918,116918,118698,121372
12140,0,0,0,0,0,0
12141,419,419,419,419,419,419
12142,30542,29780,28968,29540,29505,29428
12143,2795,198,2310,973,406,1317
12144,13041,13936,13415,14590,14216,14823
12145,780,0,390,390,390,390
