ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
12764,0,0,0,0,0,0
12765,1,2,0,0,0,2
12766,0,0,0,-1,-1,-1
12767,0,0,-1,-1,0,0
12768,2,2,0,0,2,2
12769,-1,-1,-1,-1,-1,-1
12770,0,-1,0,0,0,0
12771,0,0,0,0,0,0
12772,-2,-2,-2,-2,-2,-2
12773,-1,2,2,2,2,2
12774,0,0,0,0,0,0
12775,2,2,2,2,4,3
12776,-1,-1,-1,-1,-1,-1
12777,0,0,0,0,0,0
12778,0,0,0,0,0,0
12779,1,-1,-1,-2,-2,-2
12780,1,-2,-2,-2,-2,-2
12781,1,2,0,0,2,2
12782,-1,-1,-1,-1,-1,-1
12783,0,0,0,0,0,0
12784,0,0,-2,-2,-2,-2
12785,0,0,0,-1,-1,-2
12786,-1,-1,-1,-1,-1,-1
12787,-1,-1,0,0,0,-1
12788,0,0,0,0,0,2
12789,0,0,0,-2,-2,-2
12790,-1,0,0,0,0,0
12791,-1,-1,-1,-1,-1,-1
12792,0,0,0,0,0,0
12793,0,0,0,0,0,2
12794,-1,-1,-1,-1,-1,-1
12795,-2,-2,-1,-1,0,0
12796,-1,-1,-1,-1,-1,-1
12797,1,2,0,0,0,0
12798,0,0,0,0,0,0
12799,1,2,0,0,0,0
12800,0,0,0,0,-1,-1
12801,0,0,0,0,2,0
12802,0,0,0,0,0,0
12803,1,2,2,2,2,2
12804,0,0,0,0,0,0
12805,-2,-2,-2,-2,-2,-2
12806,-1,-1,-1,-1,-1,-1
12807,0,0,0,0,0,0
12808,0,0,0,0,0,0
12809,1,2,0,0,0,0
12810,-1,-1,-1,-1,-1,-2
12811,1,3,2,2,2,2
12812,0,0,0,5,4,3
12813,1,3,2,2,2,2
12814,-1,-1,-1,-1,-1,-1
12815,0,0,0,0,0,0
12816,0,0,0,0,0,0
12817,0,0,0,0,0,0
12818,-1,0,-1,0,0,-2
12819,0,0,0,2,2,0
12820,2,2,2,2,2,0
12821,-2,-2,-2,-2,-2,-2
12822,-1,-1,-1,0,0,0
12823,1,2,2,2,2,2
12824,0,0,0,0,0,0
12825,2,2,7,7,7,7
12826,-1,2,-1,0,0,-1
12827,1,2,0,0,0,0
12828,0,0,0,0,0,0
12829,2,2,-2,-2,-2,-2
12830,0,0,0,0,0,0
12831,-1,-1,-1,-1,-1,-1
12832,2,0,0,2,2,2
12833,0,0,0,0,0,0
12834,0,0,0,0,0,0
12835,1,2,2,2,2,2
12836,2,0,0,0,0,-1
12837,-1,-1,-1,-1,-1,-1
12838,0,0,0,0,0,0
12839,-1,-1,-1,0,0,-2
12840,0,0,0,0,0,0
12841,2,0,0,0,0,0
12842,-1,-1,-1,0,0,0
12843,-2,-2,-2,-2,-2,-1
12844,-1,-1,-1,-1,-1,-1
12845,0,0,0,0,0,0
12846,2,2,2,2,2,0
12847,1,-2,-2,-2,-2,-2
12848,-1,-1,-1,-1,-1,-1
12849,0,0,0,0,0,0
12850,0,0,0,0,0,-2
12851,-1,0,0,-1,0,0
12852,0,0,0,0,0,2
12853,0,0,0,0,0,0
12854,-1,2,-1,0,0,-1
12855,-2,-2,-2,-1,0,0
12856,-1,-1,-1,-1,-1,-1
12857,-1,2,-1,0,-1,-1
12858,2,-1,-1,-1,-1,-1
12859,-1,0,0,0,0,0
12860,0,0,0,0,0,0
12861,0,0,0,0,0,0
12862,-1,0,0,0,0,0
12863,0,0,0,0,0,0
12864,0,0,2,0,0,0
12865,0,0,0,0,0,0
12866,0,0,0,0,0,0
12867,0,0,0,0,0,0
12868,0,0,2,0,0,-2
12869,0,0,0,0,0,-1
12870,-2,-2,-2,-2,-2,-2
12871,-1,-1,-2,-2,-2,-2
12872,0,-1,-1,-1,-2,-2
12873,0,0,0,0,0,0
12874,0,0,0,0,0,0
12875,0,0,0,0,0,0
12876,-1,2,-1,-1,-1,-2
12877,1,3,6,5,4,3
12878,-1,-1,2,0,0,2
12879,0,0,0,0,0,2
12880,0,0,0,0,0,-1
12881,0,0,0,0,0,-1
12882,0,0,2,0,0,0
12883,0,0,0,0,0,0
12884,-1,-1,2,0,0,0
12885,1,2,0,0,0,-2
12886,-2,-1,-1,-1,-1,-1
12887,-1,-1,-1,-1,-1,-1
12888,0,0,0,0,0,0
12889,1,2,0,0,0,0
12890,0,0,0,0,0,0
12891,0,0,0,0,0,0
12892,-2,-2,-2,-2,-2,-2
12893,1,2,0,0,0,0
12894,0,0,0,0,0,0
12895,2,-1,0,0,-1,-1
12896,0,0,0,0,0,0
12897,0,0,-1,0,0,0
12898,2,0,0,0,3,2
12899,2,0,0,0,-1,-1
12900,-1,-1,-1,-1,-2,-2
12901,1,-2,-2,-2,-2,-2
12902,0,0,0,0,0,0
12903,0,-1,-1,-1,0,-1
12904,0,0,0,0,0,0
12905,3,2,2,0,0,0
12906,-1,2,-1,-1,-1,-1
12907,-2,-2,-2,-2,-2,-2
12908,1,-1,0,0,0,0
12909,2,2,2,2,2,2
12910,0,0,0,0,0,0
12911,0,0,0,0,0,0
12912,2,-1,-1,-1,-1,-1
12913,1,2,2,2,0,0
12914,1,2,0,0,0,0
12915,-1,-1,-1,-1,-1,-1
12916,0,0,0,0,0,0
12917,-1,-1,-1,-1,-1,-1
12918,-2,-2,-1,-1,-1,-1
12919,0,0,2,-1,-1,2
12920,0,0,0,0,0,0
12921,0,0,0,0,0,0
12922,2,2,0,0,0,0
12923,2,2,0,0,2,2
12924,1,-2,-2,-2,-2,-2
12925,4,3,2,0,0,0
12926,0,0,0,0,0,0
12927,-2,-2,-2,-2,-2,-2
12928,0,0,0,0,0,-2
12929,0,0,0,0,0,0
12930,0,0,0,0,0,0
12931,0,0,2,2,2,2
12932,0,0,0,0,0,0
12933,1,-2,-2,-2,-2,-2
12934,0,0,0,0,0,-1
12935,-2,-2,-2,-2,-2,-2
12936,2,0,0,0,0,0
12937,1,2,2,2,2,2
12938,-1,-1,-1,-1,-1,-1
12939,0,0,0,0,0,0
12940,0,-1,-1,0,0,0
12941,0,0,0,0,0,0
12942,-1,-1,-1,-1,-1,-1
12943,1,-2,-2,-2,-2,-1
12944,0,0,0,0,0,0
12945,-1,0,0,0,0,-1
12946,-1,-1,-1,-2,-1,-1
12947,2,2,2,2,2,2
12948,0,0,0,0,0,0
12949,2,0,0,0,0,0
12950,0,0,0,0,0,0
12951,-1,-1,-1,-1,-1,-1
12952,1,-2,-2,-2,-2,-2
12953,2,3,2,2,2,0
12954,-2,-2,-2,-2,-2,-2
12955,-1,-1,-1,0,-1,-1
12956,2,2,2,2,2,2
12957,0,0,0,0,-2,-1
12958,2,0,0,0,0,0
12959,2,0,0,0,0,0
12960,0,0,0,0,0,0
12961,0,0,0,0,0,0
12962,-1,-1,-1,-1,-1,-1
12963,2,-1,-1,-1,-1,-1
12964,2,0,0,0,0,0
12965,0,0,2,0,0,0
12966,0,0,0,0,0,0
12967,7,6,5,4,3,2
12968,1,2,0,0,0,0
12969,-1,-1,-1,-1,-1,-1
12970,0,0,0,0,2,0
12971,0,0,0,0,0,0
12972,-1,-1,-1,-1,-1,-1
12973,2,2,2,2,0,0
12974,-1,-1,-1,-1,-1,-1
12975,-1,-1,-1,-1,-1,2
12976,0,0,0,0,0,0
12977,1,-1,-1,-1,-2,-2
12978,0,0,0,0,2,0
12979,0,0,2,0,0,-1
12980,0,0,0,2,0,0
12981,-1,-1,-1,-1,-2,-2
12982,-1,-1,-1,-1,-1,-1
12983,1,2,2,0,0,0
12984,0,0,0,0,0,0
12985,0,0,0,0,0,0
12986,0,0,0,0,0,0
12987,2,0,0,0,0,0
12988,0,0,0,-1,-1,-2
12989,-2,-2,-2,-2,-2,-2
12990,-1,-1,-2,-2,-2,-2
12991,1,2,2,2,0,0
12992,0,0,0,0,0,0
12993,3,2,2,2,0,0
12994,-1,-1,-1,-1,-1,-1
12995,0,0,0,0,0,0
12996,0,0,0,0,0,0
12997,2,2,2,0,0,0
12998,2,2,2,2,2,-2
12999,0,0,-1,-1,-2,-1
13000,-1,-1,-1,-1,-1,-1
13001,1,2,0,0,0,0
13002,-2,-2,-2,-2,-2,-2
13003,0,0,0,0,0,0
13004,-1,-1,0,0,0,0
13005,-2,-2,-2,-2,-2,-2
13006,0,0,0,0,0,0
13007,-1,-1,-1,-1,-1,-1
13008,0,0,0,0,0,0
13009,0,0,0,0,0,0
13010,-2,-2,-2,-2,-2,-2
13011,-1,-1,2,0,-1,2
13012,0,0,0,0,0,2
13013,-1,3,2,-1,-1,-1
13014,-1,2,2,-2,-2,-2
13015,0,0,0,0,0,0
13016,-1,-1,-1,-1,-1,-1
13017,-1,-1,-1,-1,-1,-1
13018,0,0,0,0,0,0
13019,0,0,0,0,0,0
13020,0,0,0,0,0,-1
13021,3,2,2,2,2,2
13022,0,0,0,0,0,0
13023,-1,-1,-1,-1,-1,-1
13024,0,0,-2,-2,-2,-2
13025,-2,-2,-2,-2,-2,-2
13026,-1,-1,-1,-1,-1,-1
13027,1,-1,-1,-1,-1,-2
13028,0,0,0,0,0,0
13029,0,0,2,0,0,2
13030,-1,-1,-1,-1,-1,-1
13031,0,0,0,0,0,0
13032,1,-2,-2,-2,-2,-2
13033,0,0,0,0,0,0
13034,-1,-1,-1,-1,-1,-1
13035,0,0,0,0,0,0
13036,-1,-1,-1,-1,-1,-1
13037,-1,0,-1,-1,-1,-1
13038,-1,-1,-1,-1,-1,-1
13039,0,0,0,0,0,0
13040,0,0,0,0,0,0
13041,0,0,2,0,0,3
13042,0,0,0,0,0,0
13043,0,0,0,0,-1,-1
13044,0,-1,-1,0,0,2
13045,-1,-1,-1,-1,-1,-1
13046,2,2,0,0,0,0
13047,0,0,0,0,2,0
13048,-1,-1,-1,-1,-1,-1
13049,2,0,0,0,0,0
13050,1,2,0,0,0,0
13051,2,0,0,0,0,0
13052,0,0,-2,-2,-2,-2
13053,0,0,0,0,0,0
13054,0,0,0,2,0,0
13055,-1,-1,-1,-2,-1,2
13056,1,2,2,2,2,2
13057,2,2,0,0,0,0
13058,-1,-1,0,0,0,-2
13059,2,0,0,2,2,0
13060,4,3,2,0,0,0
13061,-2,-2,-2,-2,-2,-2
13062,0,0,0,-1,-1,2
13063,0,0,0,0,0,0
13064,0,0,0,0,0,0
13065,0,0,0,0,2,0
13066,0,0,0,0,0,0
13067,1,-1,2,0,0,0
13068,0,0,0,2,2,2
13069,0,0,0,0,0,0
13070,-2,-2,-2,-2,-2,-2
13071,1,-2,-1,-1,-2,-1
13072,0,0,2,0,0,2
13073,2,2,2,0,0,-2
13074,-2,-2,-2,-2,-2,-1
13075,-1,-1,-1,0,0,-1
13076,-1,-1,0,0,0,0
13077,0,0,0,0,0,0
13078,1,-2,-1,-1,-1,0
13079,-1,-1,-1,-1,-1,-2
13080,1,2,2,0,0,2
13081,0,0,0,0,0,0
13082,-2,-2,-2,-1,0,-1
13083,-1,-1,-1,0,-1,-1
13084,3,2,2,2,0,0
13085,1,-2,-1,0,0,0
13086,0,0,0,0,0,0
13087,-2,-2,-2,-2,-2,-2
13088,0,0,0,0,0,0
13089,-1,-1,-1,-1,-1,-1
13090,0,0,0,0,0,0
13091,0,0,0,0,0,0
13092,-1,2,-1,-1,0,-1
13093,2,0,0,0,0,0
13094,0,0,0,0,0,0
13095,1,2,0,0,0,0
13096,0,0,0,0,0,0
13097,1,-2,-2,-2,-2,-2
13098,-2,-2,-2,-2,-2,-2
13099,0,0,0,0,0,0
13100,0,0,0,0,0,0
13101,1,2,2,2,2,3
13102,0,0,0,0,0,0
13103,-1,0,0,0,0,0
13104,0,0,0,0,0,0
13105,0,0,0,0,0,0
13106,1,-1,-1,-2,-1,-1
13107,1,-2,-2,-2,-2,-2
13108,0,0,0,-1,0,0
13109,-1,-1,-1,0,0,0
13110,0,0,0,0,0,0
13111,-2,-2,-2,-2,-2,-2
13112,0,0,0,0,-1,0
13113,0,0,0,0,0,0
13114,0,0,0,0,0,0
13115,-1,0,0,-1,-1,-1
13116,0,0,0,0,0,0
13117,-2,-2,-1,0,-1,-1
13118,-1,-1,-1,-1,-2,-2
13119,0,0,0,0,0,0
13120,0,0,0,0,0,0
13121,0,0,0,0,0,0
13122,0,0,0,-2,-2,-2
13123,0,0,0,0,0,0
13124,0,0,0,0,0,0
13125,-1,0,0,0,0,2
13126,-2,-2,-2,-2,-2,-2
13127,0,0,0,0,0,0
13128,1,-1,-1,0,-1,-1
13129,0,0,0,0,0,0
13130,-1,-1,0,0,0,0
13131,-1,-1,-1,-1,-1,-1
13132,0,0,0,0,0,0
13133,-2,-2,-2,-2,-2,-2
13134,0,0,0,0,0,0
13135,0,0,0,0,0,0
13136,-1,-1,-1,0,0,-1
13137,0,0,0,0,0,0
13138,0,0,0,0,0,0
13139,0,0,0,0,0,0
13140,-1,-1,-2,-1,-1,-2
13141,-1,-1,-1,-1,-1,-1
13142,0,0,0,0,0,0
13143,0,0,-1,0,0,0
13144,0,0,0,0,0,0
13145,-1,2,-1,-1,-1,0
13146,-1,-1,-1,-1,-1,-1
13147,-1,-1,-1,-2,-1,-1
13148,0,0,0,0,0,0
13149,0,0,0,-1,-1,-1
13150,0,0,0,0,0,0
13151,0,0,0,0,0,0
13152,1,2,2,2,2,2
13153,0,0,0,0,-2,-2
13154,2,2,0,0,0,0
13155,1,-2,-2,-1,0,0
13156,0,0,0,0,0,0
13157,0,0,0,0,0,0
13158,-1,0,0,-1,-1,-1
13159,0,0,-2,-2,-2,-2
13160,1,-2,-2,-2,-2,-1
13161,0,0,0,0,0,0
13162,0,0,0,0,0,0
13163,-1,2,2,-1,0,-1
13164,-1,2,0,0,-2,-2
13165,0,0,0,0,0,0
13166,0,0,0,0,0,0
13167,1,-2,-2,-2,-1,-1
13168,1,-1,2,0,0,-1
13169,0,0,0,0,0,0
13170,-1,0,0,0,0,0
13171,0,0,0,0,0,0
13172,-1,0,0,0,0,0
13173,2,2,2,0,0,0
13174,2,0,0,0,0,0
13175,0,0,0,0,0,0
13176,0,0,0,0,0,-1
13177,0,0,0,0,0,0
13178,2,2,2,2,-2,-2
13179,-1,2,2,-1,-1,-1
13180,0,0,0,0,0,0
13181,-1,0,0,0,0,0
13182,0,0,0,0,0,0
13183,-1,-1,0,0,-1,-1
13184,-1,-1,-1,-1,-1,-1
13185,3,2,0,0,0,0
13186,1,-1,-1,-1,0,-1
13187,1,-1,-1,0,0,-1
13188,0,0,0,0,0,0
13189,1,2,2,2,2,2
13190,0,0,0,0,0,0
13191,0,0,0,0,0,0
13192,0,0,0,0,0,0
13193,0,0,0,0,0,0
13194,0,0,2,0,0,0
13195,0,0,0,0,0,0
13196,1,-2,-2,-2,-2,-2
13197,2,0,0,0,0,0
13198,0,0,0,0,0,2
13199,-1,-1,-1,-1,-1,-1
13200,-1,-1,-1,-1,-1,-1
13201,1,-2,-2,-1,-1,-1
13202,0,0,0,0,0,0
13203,0,0,0,0,0,0
13204,0,0,0,0,0,0
13205,0,0,-2,-1,0,0
13206,-2,-2,-2,-2,-2,-2
13207,-1,-1,-1,-1,-1,-1
13208,-1,-1,-1,-1,-1,-1
13209,0,0,0,0,0,0
13210,0,0,0,2,0,0
13211,0,0,-2,-1,-1,-2
13212,0,0,2,2,0,0
13213,2,-1,-1,0,-1,-1
13214,-1,-1,-1,-1,-1,-1
13215,0,0,0,-1,-1,-1
13216,0,0,0,0,0,0
13217,1,-2,-2,-2,-1,-1
13218,1,2,2,0,0,0
13219,2,0,0,2,2,2
13220,0,0,0,0,0,0
13221,0,0,0,0,0,0
13222,1,2,2,2,2,2
13223,0,0,0,0,0,0
13224,0,0,0,0,0,0
13225,0,0,0,0,0,0
13226,0,0,0,0,0,0
13227,0,0,0,-1,-1,0
13228,-2,-2,-2,-2,-2,-2
13229,0,0,0,0,0,0
13230,-1,-1,-1,0,-1,-1
13231,0,0,0,0,0,0
13232,2,2,7,7,6,5
13233,1,-2,-2,-2,-2,-2
13234,0,0,0,0,0,0
13235,0,0,0,0,0,2
13236,0,0,2,0,0,0
13237,0,0,0,0,0,0
13238,-1,-1,-1,-1,-1,-1
13239,1,2,2,0,0,0
13240,-1,-1,2,2,-2,-2
13241,0,-1,-1,-1,0,0
13242,-1,-1,-1,-1,-1,-1
13243,0,0,0,0,0,0
13244,-1,2,-1,0,0,0
13245,-1,0,-1,-1,-1,-2
13246,0,0,0,0,0,0
13247,0,0,0,0,0,0
13248,1,2,2,0,0,0
13249,-2,-2,-2,-2,-2,-2
13250,1,-1,-1,-1,-1,0
13251,0,-1,2,0,0,0
13252,0,0,-1,0,0,-1
13253,0,0,0,0,0,0
13254,2,2,0,0,0,0
13255,1,2,2,5,4,3
13256,0,0,0,0,0,0
13257,0,0,0,0,0,-1
13258,1,-2,-2,-2,-1,-1
13259,1,2,2,2,2,0
13260,-2,-2,-2,-2,-2,-2
13261,0,0,0,0,0,0
13262,8,7,6,5,4,3
13263,2,0,0,2,2,2
13264,-1,-1,-1,-1,0,0
13265,0,0,0,0,2,2
13266,-2,-2,-2,-2,-2,-2
13267,0,0,0,0,0,2
13268,0,0,0,0,0,0
13269,0,0,0,0,0,2
13270,-1,-1,-1,0,0,-1
13271,0,0,-2,-2,-2,-2
13272,-1,-1,-1,0,0,-1
13273,1,-1,2,-1,0,0
13274,-1,-1,-1,0,-1,0
13275,0,0,0,0,0,0
13276,-1,-1,-1,-1,-1,-1
13277,0,0,0,0,0,0
13278,-1,-1,-1,-1,2,-1
13279,-1,-1,-1,-1,-1,-1
13280,2,-1,-1,-1,-1,-1
13281,-2,-1,2,-1,-1,-1
13282,-1,-1,-1,-1,-1,-1
13283,1,2,2,0,0,0
13284,0,0,0,0,0,0
13285,0,0,0,0,0,2
13286,0,0,0,0,0,0
13287,-2,-2,-2,-2,-2,-2
13288,1,2,0,0,0,0
13289,-1,-1,0,0,0,0
13290,2,2,2,2,2,2
13291,0,0,0,2,2,2
13292,2,2,2,2,2,2
13293,0,0,0,0,0,0
13294,0,-1,-1,-1,-1,-1
13295,0,0,0,0,0,0
13296,0,0,0,0,0,0
13297,0,0,0,0,0,0
13298,0,0,2,2,2,2
13299,-1,-1,-2,-1,-1,-1
13300,0,0,0,0,0,0
13301,1,3,2,2,2,2
13302,0,0,0,0,0,0
13303,-1,-1,-1,-1,0,-1
13304,0,0,0,0,0,0
13305,0,0,0,0,0,0
13306,-1,-1,-1,0,-1,-1
13307,0,0,0,0,0,0
13308,1,2,0,0,0,0
13309,0,0,0,0,0,0
13310,0,0,0,0,0,0
13311,0,0,0,0,0,0
13312,-1,-1,2,-1,-1,2
13313,-2,-2,-2,-2,-2,-2
13314,2,3,2,2,2,2
13315,-2,-2,-2,-2,-2,-2
13316,-2,-2,-2,-2,-2,-2
13317,-1,-1,-2,-2,-2,-1
13318,-1,-1,-1,0,0,-1
13319,0,0,0,0,0,0
13320,0,0,0,0,0,0
13321,0,0,0,0,0,0
13322,0,0,0,0,-1,-1
13323,1,-2,-2,-2,-2,-2
13324,0,0,0,0,0,0
13325,-1,-1,-1,-2,-2,-2
13326,0,0,0,0,0,0
13327,0,0,0,0,0,0
13328,0,0,0,0,-1,-1
13329,0,0,0,0,0,0
13330,2,-1,-1,-1,0,-1
13331,0,0,0,0,0,3
13332,0,0,0,0,0,0
13333,0,0,0,0,0,0
13334,0,0,0,0,2,0
13335,-1,-1,-1,0,-1,-1
13336,-1,0,0,-1,-1,-1
13337,-1,-1,-1,-2,-2,-2
13338,-1,-1,2,-1,-1,-1
13339,1,2,0,0,-1,-1
13340,-1,-1,-1,-1,0,0
13341,1,2,2,2,2,0
13342,0,0,0,0,0,0
13343,-2,-2,-2,-2,-2,-2
13344,0,0,0,0,0,0
13345,-1,-1,-1,-1,-1,-1
13346,-1,-1,-1,-1,-1,-1
13347,-2,-2,-2,-1,0,0
13348,-1,0,0,0,0,0
13349,-1,-1,-2,-2,-2,-1
13350,0,0,0,0,0,0
13351,-1,-1,-1,-1,-1,-1
13352,0,0,0,0,0,0
13353,0,0,0,0,0,0
13354,0,0,0,2,2,2
13355,0,0,0,0,0,0
13356,0,0,0,-2,-2,-2
13357,-1,-1,0,0,-1,0
13358,1,-1,-1,-1,-1,-2
13359,0,0,0,0,0,0
13360,0,-1,0,0,0,0
13361,0,0,2,0,0,0
13362,-1,-1,-1,-1,-1,-1
13363,0,0,0,0,-1,0
13364,-2,-1,0,0,0,0
13365,0,0,0,2,2,2
13366,0,0,2,0,0,0
13367,1,-1,-1,-1,-1,-1
13368,0,0,0,0,-1,-1
13369,0,0,0,0,0,0
13370,2,2,2,2,2,2
13371,-2,-2,-2,-2,-2,-2
13372,-1,-1,-1,-1,-1,-1
13373,0,0,0,0,0,-1
13374,0,0,0,0,0,2
13375,2,0,0,0,0,0
13376,0,0,0,0,0,0
13377,0,0,0,0,0,0
13378,1,-1,2,2,-2,-2
13379,-1,-1,-1,-1,-1,-1
13380,0,0,0,0,0,0
13381,0,0,0,0,0,0
13382,0,0,0,0,0,0
13383,-1,-1,-1,-1,-1,-1
13384,0,0,0,0,0,0
13385,0,0,0,0,0,0
13386,0,0,0,0,0,0
13387,0,0,0,0,0,0
13388,0,0,0,0,0,0
13389,-1,2,0,0,2,0
13390,-1,2,2,-1,-1,2
13391,2,2,2,0,0,0
13392,0,0,0,0,0,0
13393,0,0,0,0,0,0
13394,0,0,0,0,0,0
13395,0,0,0,0,0,0
13396,0,0,0,0,0,0
13397,0,0,0,2,0,0
13398,0,0,0,0,-1,0
13399,0,0,0,0,0,0
13400,1,-2,-2,-2,-2,-2
13401,2,2,2,2,2,2
13402,-2,-2,-1,0,0,0
13403,-1,-1,0,0,0,0
13404,1,-1,0,0,0,0
13405,0,0,0,0,0,0
13406,1,2,2,0,0,0
13407,2,2,7,7,7,7
13408,0,0,0,0,0,0
13409,-1,-1,-1,0,0,0
13410,2,2,2,0,0,0
13411,0,-1,-1,-2,-2,-2
13412,0,0,0,-2,-1,-1
13413,-1,-1,-1,-1,-1,-1
13414,-1,-1,-1,-1,-1,-1
13415,1,2,-1,-1,0,0
13416,0,0,0,0,-1,0
13417,-2,-1,0,0,-2,-2
13418,1,3,2,2,2,2
13419,0,0,0,0,0,0
13420,0,0,0,0,0,0
13421,0,0,0,0,0,0
13422,2,2,2,2,2,2
13423,-1,-1,-1,-1,-1,3
13424,0,0,0,0,-1,2
13425,0,0,2,2,0,0
13426,-1,-1,-1,-1,-1,-1
13427,-1,-1,-1,-1,-1,-1
13428,0,0,0,0,0,0
13429,2,2,2,0,0,0
13430,1,-2,-1,-1,0,0
13431,2,2,0,0,0,0
13432,-2,-2,-2,-2,-2,-2
13433,0,0,2,0,-1,-1
13434,0,0,0,0,0,0
13435,0,0,0,0,0,0
13436,0,0,0,0,0,0
13437,0,0,0,0,0,0
13438,0,0,0,0,0,0
13439,1,2,0,0,0,0
13440,0,-1,-1,-1,-1,-1
13441,2,2,2,2,2,2
13442,-1,-1,-1,0,-1,-1
13443,0,0,0,0,0,0
13444,0,0,0,0,0,0
13445,2,2,2,2,2,2
13446,-1,0,0,0,0,-1
13447,-1,-1,-1,-1,-1,-1
13448,-2,-2,-2,-2,-2,-2
13449,-1,-1,-1,-1,-1,-1
13450,0,0,0,0,0,0
13451,3,2,2,0,0,2
13452,-1,-1,-1,-1,-1,-1
13453,2,0,0,0,0,0
13454,0,0,0,0,2,0
13455,1,2,2,0,0,0
13456,1,2,2,0,0,0
13457,-1,-1,-1,-1,-1,-1
13458,1,-2,-2,-1,-1,-1
13459,1,-2,-1,0,0,0
13460,0,0,0,0,0,0
13461,1,-2,-2,-2,-1,-1
13462,0,0,0,0,0,0
13463,0,0,0,0,0,0
13464,0,0,0,0,-1,-1
13465,1,-2,-2,-2,-2,-1
13466,0,0,0,2,2,2
13467,0,0,2,0,0,2
13468,0,0,0,2,-1,-1
13469,2,0,0,2,0,0
13470,2,2,-2,-1,0,-1
13471,-2,-2,-2,-2,-2,-2
13472,0,0,0,0,0,0
13473,-1,-1,-2,-1,-1,-1
13474,0,0,0,0,0,0
13475,0,0,0,0,0,0
13476,0,0,2,0,0,2
13477,0,0,0,0,0,0
13478,-2,-2,-2,-2,-1,0
13479,2,2,2,2,2,2
13480,2,2,2,2,2,2
13481,0,0,0,0,0,0
13482,1,-2,-1,-1,-1,-1
13483,0,0,0,0,0,0
13484,0,0,0,0,0,0
13485,2,-1,-1,-1,-1,-1
13486,0,0,-2,-2,-2,-2
13487,1,2,0,0,0,0
13488,0,0,0,0,0,0
13489,2,3,2,2,2,2
13490,0,0,0,0,0,0
13491,0,0,0,0,0,0
13492,0,0,0,0,0,0
13493,0,0,0,0,0,0
13494,0,0,0,0,0,0
13495,0,0,0,0,0,0
13496,0,0,0,0,0,0
13497,-1,-1,-1,-1,-1,-1
13498,-1,-1,-1,-1,-1,-1
13499,2,2,2,0,0,0
13500,-2,-2,-2,-2,-1,-1
13501,1,2,2,2,2,2
13502,0,0,0,0,0,0
13503,-2,-1,-1,-1,-1,-1
13504,0,0,0,0,0,0
13505,-1,2,0,0,0,0
13506,-2,-2,-2,-2,-2,-2
13507,0,0,0,0,0,0
13508,-1,-1,-1,0,0,-1
13509,1,-2,-2,-2,-2,-2
13510,0,0,2,0,0,0
13511,2,0,0,0,0,0
13512,-1,-1,-1,-1,-1,0
13513,0,0,0,0,0,0
13514,0,0,0,0,0,0
13515,-1,-1,-1,-1,-1,-1
13516,1,-1,-1,-2,-2,-2
13517,1,2,0,0,0,0
13518,0,0,0,0,0,0
13519,-1,-1,0,0,0,-1
13520,0,0,0,0,0,-1
13521,0,0,0,0,0,0
13522,-1,-1,-1,-1,-1,-1
13523,-2,-2,-1,-1,-1,-1
13524,-1,-1,-1,-2,-2,-2
13525,0,0,0,0,0,0
13526,-2,-2,-2,-2,-2,-2
13527,2,2,0,0,0,0
13528,0,0,2,0,0,0
13529,2,2,2,2,2,2
13530,-1,-1,-1,0,-1,-1
13531,-1,-1,-1,-1,-1,-1
13532,2,0,0,2,0,0
13533,0,0,0,0,0,0
13534,0,0,0,0,0,0
13535,0,0,0,0,0,0
13536,0,0,0,0,0,0
13537,0,0,0,0,0,0
13538,-1,-1,-1,0,0,-1
13539,0,0,0,0,0,0
13540,0,-1,-1,-1,-1,-1
13541,-1,-1,-2,-2,-2,-2
13542,0,0,0,2,0,0
13543,0,0,0,0,0,0
13544,-2,-2,-2,-2,-2,-2
13545,1,-2,-2,-2,-1,0
13546,1,2,2,-2,-2,-2
13547,0,0,0,-1,-1,-1
13548,0,0,-2,-2,-2,-2
13549,0,0,0,0,0,-2
13550,-2,-2,-2,-2,-2,-2
13551,-2,-2,-2,-2,-2,-2
13552,-1,-1,-1,-2,-1,-1
13553,0,0,2,0,0,0
13554,-1,-1,-1,0,0,-1
13555,0,0,0,0,0,0
13556,0,0,0,0,0,0
13557,-2,-2,-2,-2,-2,-2
13558,0,0,0,0,0,0
13559,-1,-1,-2,-2,-2,-2
13560,0,0,0,-1,-1,-1
13561,1,-2,-2,-2,-2,-2
13562,2,4,3,2,2,2
13563,0,0,0,-2,-2,-2
13564,-2,-2,-2,-2,-2,-2
13565,2,0,0,0,0,2
13566,-1,-1,-1,0,0,-1
13567,-1,-1,0,0,-1,2
13568,0,0,0,0,0,0
13569,0,0,0,0,0,0
13570,2,2,2,0,0,0
13571,0,0,-1,2,2,2
13572,-2,-1,0,0,-2,-1
13573,1,-2,-1,-1,-1,-1
13574,-1,-1,-1,-1,0,0
13575,0,0,0,0,0,0
13576,2,2,2,2,2,2
13577,0,0,0,0,0,0
13578,-1,-1,2,2,-2,-2
13579,1,-2,-2,-1,0,-1
13580,0,0,-1,0,0,0
13581,0,0,0,-2,-2,-2
13582,-1,-1,-1,-1,-1,-1
13583,0,0,0,0,0,0
13584,-1,2,2,-2,-2,-2
