ID,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,label
13450,1600,0,500,2500,0,209,0
13451,7157,4790,3145,4274,0,2215,0
13452,1691,1704,1697,1558,1727,1446,1
13453,1200,1208,1579,0,608,2000,0
13454,2000,0,1200,1162,1097,3846,0
13455,8500,0,3800,4200,4250,4100,0
13456,4091,4120,949,1550,4030,6030,0
13457,0,0,8500,2890,210,48000,0
13458,326,32100,0,0,0,0,1
13459,10000,60218,10076,15012,20667,15000,0
13460,0,0,0,1680,0,0,0
13461,1634,1143,610,509,500,1000,0
13462,1600,2310,303,369,331,4,0
13463,3000,2000,3000,780,0,2808,0
13464,0,0,0,0,1000,0,1
13465,20000,3011,0,3000,0,5000,0
13466,3376,0,1023,2925,0,1000,0
13467,5112,7283,0,3000,2455,1285,0
13468,2000,3000,0,3000,2000,2000,1
13469,0,0,2240,0,2267,3074,0
13470,0,0,0,0,0,0,1
13471,2727,3170,1940,2200,1700,1708,0
13472,0,0,1149,2386,5103,0,0
13473,4117,4002,5000,1925,5316,5000,0
13474,1506,1515,1287,1200,1341,1663,0
13475,3042,0,600,2942,600,0,0
13476,10000,1504,25000,10000,10002,5200,0
13477,6283,12859,18041,292462,10593,12200,1
13478,2000,1000,1000,1000,0,1000,1
13479,7299,0,12000,6500,6500,0,1
13480,4500,4000,3500,4000,3500,10000,0
13481,0,2000,0,1500,1000,1000,0
13482,2018,2033,2016,2010,2010,1114,0
13483,2111,2130,2000,2000,1898,2000,0
13484,390,390,0,780,0,0,0
13485,0,0,0,0,0,0,0
13486,0,1500,264,280,1000,813,0
13487,1263,1000,2000,2500,2000,5000,0
13488,2000,2500,2000,2000,4000,2700,1
13489,1555,2165,3002,1005,3000,2000,0
13490,6020,15043,5021,46034,5002,5000,0
13491,5000,5000,20000,5000,5400,6100,0
13492,1500,1626,100,600,300,0,0
13493,2200,2000,1100,1000,980,1012,0
13494,3228,3000,2743,3000,3000,3000,0
13495,8006,7000,6000,6500,6500,10000,0
13496,27994,82979,52263,19518,14785,7931,0
13497,602,381,2986,1203,0,0,1
13498,3582,0,3605,3731,3752,4038,1
13499,62330,57928,523,223,7037,11000,0
13500,2000,1600,2000,2000,1800,0,1
13501,1300,1446,500,500,8000,1000,0
13502,1581,3466,4969,0,2650,935,0
13503,1500,2000,1000,313,356,3000,1
13504,0,2100,2000,2000,2000,2000,1
13505,1131,291,291,291,291,8048,0
13506,5757,3923,4108,3632,3779,3672,0
13507,740,10860,0,0,740,0,0
13508,0,0,0,0,0,0,0
13509,4000,0,10000,5000,1700,0,0
13510,17008,17326,16101,16634,23501,20623,1
13511,718,2946,390,390,0,1313,0
13512,2079,2001,500,4423,4000,2000,1
13513,9000,7500,7000,6622,17150,20000,1
13514,0,632,0,3152,316,0,0
13515,13148,433,0,0,0,0,1
13516,0,1301,1000,600,600,763,0
13517,3275,3000,3000,3000,3500,2500,0
13518,2000,2011,0,0,27106,35200,0
13519,1683,3160,3000,3000,5060,5032,0
13520,10006,10048,5008,2018,2005,1005,0
13521,51383,103142,68541,28269,76056,52143,0
13522,1300,12038,10696,613,14262,0,0
13523,4880,0,0,0,0,0,0
13524,2420,2000,1656,1693,1767,1581,0
13525,3000,1000,4000,5000,5000,5000,0
13526,0,3000,2406,2431,2433,2434,1
13527,2652,0,342,521,2000,3000,0
13528,2800,0,2001,0,5782,0,0
13529,0,420,0,133,2513,910,0
13530,390,2840,390,390,769,390,0
13531,7010,7004,15,3000,3000,3000,1
13532,7782,6352,5883,6427,6500,5029,0
13533,1500,1500,600,500,600,500,0
13534,2000,2000,1000,1000,482,2000,0
13535,2279,1902,1000,841,900,692,0
13536,10000,2000,1000,2000,1790,1000,0
13537,6380,15291,182,116,6603,4000,0
13538,2047,1539,633,634,433,25586,0
13539,1238,1238,1238,1238,2165,150000,1
13540,0,0,0,0,0,0,0
13541,1500,2803,0,1000,1300,1200,1
13542,3209,2913,2435,2300,2378,2266,0
13543,13016,0,0,1761,18306,4275,0
13544,0,0,0,12723,18000,32200,0
13545,0,0,0,0,0,0,0
13546,2869,1527,16408,1444,0,0,0
13547,0,0,0,0,0,0,0
13548,5000,2000,1000,6000,0,0,1
13549,3440,8795,13676,1282,0,0,0
13550,487,390,390,390,390,390,0
13551,613,0,0,706,0,0,0
13552,8000,3000,4100,4000,3600,2000,1
13553,40,175539,1372,0,50276,13460,0
13554,4900,3340,1931,22444,2441,1657,0
13555,3000,5000,10000,2800,10000,5000,1
13556,0,0,0,0,0,0,0
13557,1900,1500,1000,1100,1337,1500,1
13558,0,0,0,0,0,0,1
13559,1374,1026,3944,3208,0,0,0
13560,0,0,0,0,0,0,1
13561,5000,0,0,23800,0,12165,1
13562,5000,0,0,0,0,0,0
13563,0,0,0,0,0,0,1
13564,1612,10000,1000,1820,0,696,0
13565,13847,10780,0,2000,5653,1976,0
13566,3855,1901,0,2165,0,108,0
13567,1868,1683,1500,5000,2606,5000,0
13568,21190,5144,591,577,609,505,0
13569,1000,1000,1000,1000,4024,2000,0
13570,1000,900,0,182,16,0,1
13571,2754,1000,0,0,102097,3509,0
13572,0,2598,790,168,1579,7203,0
13573,892,7681,20000,20000,0,0,0
13574,1500,1800,1088,1200,1200,1000,0
13575,4500,0,1000,400,0,2200,1
13576,1377,1165,522,1000,485,426,0
13577,2462,0,0,0,0,0,1
13578,0,0,2080,0,1398,0,1
13579,0,21490,600,600,600,0,0
13580,1000,18000,0,0,0,0,0
13581,316,316,316,466,316,632,0
13582,8400,4000,2210,2282,2159,1800,0
13583,0,0,0,0,0,0,0
13584,2200,0,1600,3300,0,1600,0
13585,8480,957,13408,3819,1107,20679,0
13586,5000,5000,3000,0,1500,4473,0
13587,2000,3000,2000,3000,3000,3000,0
13588,2000,1500,1000,841,0,1030,0
13589,77900,3694,1694,1454,1499,1711,0
13590,974,4271,3696,0,2099,7784,0
13591,5026,4541,4100,4100,4000,4000,0
13592,7638,6263,2394,2274,2172,2291,0
13593,11063,49019,134,0,11421,0,0
13594,3630,2000,3500,2713,0,193,0
13595,2000,2000,2000,2000,1000,1000,0
13596,3000,0,8000,5000,3000,0,0
13597,1147,1651,0,1000,1000,1000,1
13598,0,0,0,0,0,0,0
13599,10000,0,6849,0,10000,2000,0
13600,2023,27887,2000,1000,0,0,0
13601,3565,12591,490,1500,300,0,0
13602,4900,1500,1000,1200,1200,1200,0
13603,4000,1555,631,769,317,0,1
13604,15010,14660,14500,15089,51000,27000,1
13605,2000,1300,1500,1500,1500,1100,1
13606,1308,15006,3000,29100,1100,1100,0
13607,8250,5500,5000,3500,3000,4000,0
13608,19799,73706,1692,1023,761,67235,0
13609,3762,3808,4177,2594,2442,2319,0
13610,4000,3000,2315,2103,2500,2000,0
13611,5000,6029,8000,6000,6000,3000,0
13612,1700,1500,0,0,1067,392,0
13613,10469,6618,5168,5014,5398,2738,1
13614,3000,11000,5000,3150,2000,4000,0
13615,16500,0,0,660,0,0,0
13616,2336,1414,0,2000,1503,3200,0
13617,1700,1500,1010,1000,1000,1200,0
13618,1635,1200,1630,4000,1000,300,0
13619,4700,2000,0,1800,1850,1800,1
13620,1377,1500,500,2000,1000,2000,0
13621,4000,2000,4000,3095,5140,4122,0
13622,3007,3015,5000,2000,3000,3000,0
13623,0,0,0,0,1000,0,1
13624,8188,30000,0,1455,3023,24668,0
13625,27474,0,1930,1643,1687,0,0
13626,0,836,836,571,2000,0,0
13627,1600,1000,7,880,3028,0,0
13628,2173,1248,366,500,384,500,0
13629,3088,1787,50314,1768,2541,1588,0
13630,6134,3100,5000,3000,6000,13031,0
13631,3400,1705,1200,1300,1003,1000,0
13632,3500,3000,2500,3000,2000,2000,0
13633,8800,0,2951,2300,7174,2700,0
13634,8900,6200,5500,5600,5800,5600,1
13635,0,0,0,0,0,0,1
13636,380,380,380,380,380,380,1
13637,8548,0,1527,1617,1490,659,0
13638,10000,10000,17000,10000,10000,8000,0
13639,1528,1233,512,547,3880,0,1
13640,0,1023,240,0,0,0,1
13641,1070,1079,325,332,238,1180,0
13642,5000,4023,5000,5000,5267,3000,0
13643,21419,0,6705,0,5673,7791,0
13644,2023,3105,3119,11000,909,3000,0
13645,6000,5000,5000,5000,5000,5038,0
13646,2000,0,0,155,0,0,0
13647,0,165,0,165,0,0,1
13648,8354,5501,4293,2079,1892,20012,0
13649,1283,24174,41306,5455,36914,12457,0
13650,0,0,0,0,0,0,0
13651,829,550,1045,432,898,208,0
13652,7809,10000,10000,10334,10000,5000,0
13653,2200,1100,0,1224,1105,1400,0
13654,2046,3000,1500,1000,1600,1500,0
13655,3000,1000,800,0,1000,700,1
13656,14200,0,7000,7000,6500,11000,0
13657,2710,4000,5000,15525,81621,2493,0
13658,5864,919,1696,5617,1657,4510,0
13659,107789,54539,1483,1808,94020,2581,0
13660,0,0,0,2345,2330,0,0
13661,5000,10004,8000,3000,5000,8000,0
13662,3181,2628,2640,2897,3600,2500,0
13663,4520,0,1115,1336,1878,0,1
13664,1171,2000,0,0,0,0,0
13665,2734,1200,1077,3000,633,8000,0
13666,2612,2655,2214,2435,2669,16981,0
13667,0,0,0,0,0,0,0
13668,4600,3500,3400,3500,5000,3500,0
13669,69,188,188,177,2400,11320,0
13670,430,430,430,430,430,430,0
13671,5699,4300,4023,3785,3684,4000,0
13672,2300,0,288,143,246,33,0
13673,1600,2000,2000,614,924,0,1
13674,0,0,1000,900,0,1431,1
13675,12067,10009,10000,10000,10000,30296,0
13676,4037,3000,3000,3000,3000,2600,0
13677,3600,2196,1027,1486,588,352,0
13678,1485,1400,398,0,0,0,0
13679,2500,3114,1496,0,3500,0,1
13680,1400,0,2041,1007,1015,330,0
13681,6458,3917,1819,2299,1909,3069,0
13682,6371,5000,10051,7549,2102,50000,0
13683,15000,70000,3116,313094,10300,15000,0
13684,339,339,339,339,339,339,0
13685,1755,2988,11645,13237,303512,0,0
13686,2750,1612,1017,24560,1000,917,0
13687,2297,2203,3957,5557,3150,3056,0
13688,5300,7000,5600,5700,6400,6400,0
13689,3500,6748,5700,0,3200,5700,1
13690,2088,1900,962,1100,1023,963,0
13691,5000,5000,1137,5000,1085,5000,0
13692,2743,2668,1712,1762,1894,1670,0
13693,10556,10050,8370,8510,8250,10671,0
13694,1793,8242,12000,8534,11000,7500,0
13695,2200,3000,900,0,500,0,0
13696,0,2900,0,2787,0,1445,0
13697,1035,29944,10528,17907,3147,5011,0
13698,2251,5463,2251,1896,5117,7172,0
13699,1079,1617,996,7904,1521,413,0
13700,1228,1000,197,1597,1430,1184,0
13701,4762,3856,2753,2900,3000,2800,0
13702,0,0,1950,0,1000,0,0
13703,216,7741,500,1000,20000,1500,0
13704,23008,20046,5075,5103,2646,20642,0
13705,2108,2062,1710,1923,1512,1000,0
13706,1700,2156,1200,1010,1400,970,0
13707,10382,4447,126476,700,0,860,0
13708,18000,10018,10000,10000,4771,6000,0
13709,4198,13935,11112,3182,1985,3276,0
13710,3000,2000,0,1790,1128,0,0
13711,0,0,0,0,0,0,1
13712,0,0,70,0,0,0,1
13713,2670,700,672,600,550,570,1
13714,3000,1000,0,1000,2000,0,0
13715,0,0,3240,0,0,0,0
13716,0,1700,3000,40000,2500,2560,0
13717,2600,2000,2500,2500,2400,2500,1
13718,0,0,0,0,0,0,0
13719,1600,1400,1600,1600,1600,1000,0
13720,3504,3500,3800,7500,0,3600,1
13721,2014,1616,1566,1700,1600,1400,0
13722,5308,0,1170,2480,8047,4428,0
13723,0,0,0,0,150,974,0
13724,1008,1600,5087,4270,7881,1000,0
13725,13007,11067,10026,10500,11080,10500,0
13726,1000,11000,0,0,0,37704,0
13727,2000,2500,1500,1500,4000,0,0
13728,19241,0,0,0,0,0,0
13729,1300,2000,28000,800,501,553,0
13730,0,2292,1153,0,3076,4983,1
13731,2011,5000,868,1092,3000,1500,0
13732,10573,0,282562,11000,9572,8928,0
13733,5525,1390,2095,5361,15,1894,0
13734,2000,2000,1000,1000,2000,0,0
13735,1504,3000,0,1200,1200,1300,1
13736,4000,0,2000,0,5000,2000,0
13737,2855,3357,1965,4419,2509,1139,0
13738,1000,2201,0,2500,1001,6,0
13739,0,0,0,0,0,0,1
13740,3000,3404,2000,4000,3000,5000,0
13741,1565,7240,795,1000,673,647,1
13742,15271,2000,30000,538,2716,652,0
13743,0,0,0,0,0,0,1
13744,0,5000,0,5000,0,5000,1
13745,0,0,0,0,0,0,0
13746,1500,1049,0,0,0,0,0
13747,6241,5000,4400,4500,9600,0,0
13748,7639,11336,1501,13278,10022,14045,0
13749,13,12454,30,21,5488,1725,0
13750,8406,14307,6000,0,23960,1000,0
13751,1001,2400,100,62,1276,1500,0
13752,20000,12000,0,1095,856,50000,0
13753,0,1000,0,2000,1000,2000,1
13754,8021,5066,6000,5029,5016,5100,0
13755,3000,3000,2000,2150,3000,3000,0
13756,2005,1323,840,713,727,701,0
13757,1300,3668,0,0,0,0,1
13758,5900,5019,4588,4500,5000,5000,0
13759,0,220,693,0,0,0,0
13760,0,0,0,0,0,0,0
13761,3300,4300,3000,2626,2913,2600,0
13762,5000,5000,3000,25000,3000,2000,0
13763,5000,5000,2000,2000,2000,2000,0
13764,1500,1500,1500,1500,1500,1500,1
13765,0,0,200,10199,303,0,0
13766,2919,3005,1700,1722,1414,1061,0
13767,1254,435,1309,589,1210,1065,0
13768,2800,2000,2000,2000,2000,2000,0
13769,17389,80167,15167,16000,13133,196084,0
13770,864,1198,6081,4203,3044,0,0
13771,3800,7,971,79681,2861,2698,1
13772,2335,1629,500,500,1000,1000,1
13773,1099,6430,1003,1003,1003,203,0
13774,227,10841,0,100,0,0,0
13775,0,54554,83288,3520,3330,21852,0
13776,0,1424,1500,1677,1500,1500,1
13777,2839,1438,1159,1035,1196,1007,0
13778,1700,1100,1000,1200,1100,1200,1
13779,2640,2640,1500,1000,4702,36015,0
13780,1200,2000,1000,0,0,508,1
13781,13600,8000,7000,10000,7000,10000,0
13782,14651,12238,13479,13532,12015,11525,1
13783,0,0,0,778,0,158,1
13784,3034,3002,2093,1023,1000,1000,0
13785,1800,1400,1400,1400,1400,0,1
13786,6445,5245,3800,3881,4069,4035,0
13787,2000,2000,6000,0,4200,2000,0
13788,3500,3500,3000,3000,2300,2400,0
13789,1290,1500,0,1000,1000,1500,0
13790,10005,5000,4800,1002,2000,2000,0
13791,0,2040,0,526,532,1585,0
13792,1471,1400,392,386,0,0,0
13793,3231,2290,3499,1800,2000,2000,0
13794,0,0,0,1090,7910,170027,0
13795,660,660,660,36906,1320,0,0
13796,3625,1600,3315,11645,4765,2171,1
13797,1700,1100,0,1030,1000,3330,0
13798,0,0,0,0,0,0,0
13799,1300,2700,0,1000,1000,0,0
13800,0,0,0,0,0,0,0
13801,0,0,0,0,0,0,0
13802,0,2000,1900,2007,2000,2012,1
13803,1299,0,667,692,776,3730,1
13804,15617,3927,10549,32108,33181,8910,0
13805,2963,1941,1534,1532,1565,1330,0
13806,2572,2602,349,706,500,1000,1
13807,3189,1500,101,1590,0,194,0
13808,2500,2158,927,696,1000,374,0
13809,6097,547,0,1000,585,1000,0
13810,2000,1000,0,2000,0,2000,0
13811,390,508,0,4580,2274,0,0
13812,10004,10009,8014,5008,5012,5000,0
13813,1500,2000,1500,0,1700,700,0
13814,3589,2280,0,0,0,0,0
13815,5500,6000,4000,4000,4000,3800,0
13816,3500,2500,1980,3500,1000,0,0
13817,1626,1334,884,758,763,942,0
13818,75113,2047,766,77,0,394,0
13819,2700,2300,2100,0,5000,0,1
13820,1500,1500,2000,1500,2000,2000,0
13821,10000,9200,6300,6200,6600,9000,0
13822,2816,10802,13000,10041,282,7501,1
13823,2319,1887,1500,1500,1300,1200,0
13824,7300,4160,2308,2300,2223,2304,1
13825,258,0,0,1344,929,599,0
13826,18428,15000,0,0,300,350,0
13827,2916,1985,6860,1822,4249,444,0
13828,0,0,1255,80158,3107,2857,0
13829,0,1331,49,5,5363,8,1
13830,6006,5005,8500,4392,4000,4000,0
13831,2500,2500,2000,2000,3000,4100,0
13832,2000,1999,2181,1900,2000,2142,0
13833,1415,1400,421,6000,3000,13000,0
13834,4600,4871,3500,3500,3500,3100,0
13835,12000,12850,16700,11200,12000,11080,0
13836,0,0,0,0,0,0,0
13837,7631,3803,1271,1489,1260,1373,0
13838,1500,2000,2000,15000,3000,0,1
13839,0,110,11946,21000,110,0,1
13840,0,0,0,0,0,0,1
13841,7048,6000,6000,5800,6000,6000,0
13842,9076,9007,9031,9000,10011,9008,1
13843,2000,2000,1150,2000,1000,1000,0
13844,1448,2211,2000,1626,1049,11,0
13845,2300,1440,1000,1000,2000,560,0
13846,1250,1900,600,747,599,775,0
13847,0,0,0,0,0,0,0
13848,6,0,1223,1276,0,1190,0
13849,6808,4625,3510,9100,0,3500,0
13850,2682,470,119685,0,9780,2412,0
13851,0,2000,1100,1100,1042,917,1
13852,6720,23393,6000,0,3000,18148,0
13853,4268,5000,3000,3500,3500,3000,0
13854,0,0,0,0,0,0,1
13855,2015,2200,39000,2500,2400,2250,0
13856,0,0,0,0,0,0,1
13857,0,0,0,0,1650,0,0
13858,3700,1600,1600,1610,1866,1200,0
13859,2239,316,2681,3486,2296,3413,0
13860,2003,2000,3419,13,2088,9,0
13861,67431,2378,2458,2530,2338,1473,1
13862,390,5248,5,780,467,3513,0
13863,2728,415552,14000,14005,14000,15200,0
13864,1000,2700,0,850,850,850,1
13865,7433,7184,7184,7344,7184,7184,0
13866,1858,390,780,0,390,0,0
13867,11000,9000,15000,0,8000,8000,0
13868,0,0,0,0,0,0,0
13869,316,632,316,0,316,632,0
13870,5000,5000,3500,4000,4000,5000,0
13871,569,817,6976,7645,2188,7,0
13872,25000,2010,796,957,1175,0,0
13873,15904,30000,20000,50000,20000,10000,0
13874,5024,4300,3500,4000,4000,3650,0
13875,2000,1339,849,1125,1043,0,1
13876,0,2310,0,1000,500,335,0
13877,396,396,2707,3247,396,595,0
13878,0,0,0,0,0,0,1
13879,16021,1005,185,6482,2731,3974,0
13880,12475,12650,11354,11545,12000,11000,1
13881,0,1500,550,529,531,550,1
13882,1467,2000,1000,2000,3000,0,0
13883,8229,1487,15754,9012,25596,7003,1
13884,0,0,0,0,0,0,1
13885,800,850,2340,2380,2694,1530,0
13886,30580,5739,5799,7690,17914,360,0
13887,3500,4000,1000,1000,63000,3000,0
13888,3000,5000,3300,1337,1500,1000,0
13889,2647,735,2414,256,3858,275,0
13890,0,12356,11079,1447,10310,290,0
13891,1737,1300,668,8000,1000,3100,0
13892,1600,0,600,847,670,483,1
13893,7020,7005,7000,6000,6000,6000,0
13894,5785,6163,4728,3811,3830,3970,0
13895,0,1000,1000,0,0,450,1
13896,1500,3000,2000,2000,0,93665,1
13897,967,0,3012,0,1569,1396,0
13898,2519,1838,1434,1015,1505,663,0
13899,7296,1903,19513,759,851,390,0
13900,1270,1300,1000,1000,800,1000,0
13901,10000,92,15000,0,3000,4000,0
13902,2602,498,498,1835,10000,380,1
13903,0,0,0,0,0,0,0
13904,700,2062,969,700,1500,1500,1
13905,14045,1030,5183,0,2392,7007,0
13906,2055,1000,523,18868,806,968,0
13907,1739,1453,691,512,1430,0,0
13908,7400,6000,6100,6200,6200,6300,0
13909,4318,2740,2050,2736,5273,5105,0
13910,3200,3114,3000,3100,3100,3500,1
13911,80191,37417,22080,20926,13337,88744,0
13912,0,0,0,0,0,0,0
13913,426,426,27926,27500,430,3504,0
13914,0,6024,5428,6170,0,0,0
13915,16000,15000,182781,99000,13000,35000,0
13916,10800,9110,10000,9200,9000,15000,1
13917,33000,18000,9900,13650,10500,9900,0
13918,10000,5000,4000,4000,7500,8200,0
13919,3000,1000,1000,390,3540,390,0
13920,7800,7839,4706,5400,4604,4900,0
13921,4200,4100,4100,10000,4560,0,0
13922,1933,1600,3000,0,1500,1500,1
13923,31305,43864,6453,49470,3723,103686,0
13924,30745,4975,5017,2914,1250,4734,0
13925,14,2236,3166,0,3326,490,1
13926,1199,1461,535,700,500,0,0
13927,3340,840,3,1859,2134,1648,0
13928,0,0,0,163,63755,2000,0
13929,4151,16992,5225,2000,1000,83020,0
13930,0,1531,4886,1799,0,0,0
13931,3000,2000,295,1000,2000,1000,0
13932,0,2137,0,1503,0,800,0
13933,36659,3835,12559,6764,7700,4,0
13934,825,0,1230,3227,3820,3650,0
13935,8064,9474,4944,5240,5214,10314,0
13936,4300,16229,45000,108501,4640,638,0
13937,2700,4500,1000,933,5000,500,0
13938,1700,1760,898,864,900,998,0
13939,396,396,396,396,396,396,0
13940,5000,7243,5000,5000,5394,16000,0
13941,2400,0,0,0,0,0,1
13942,0,0,764,0,2844,2219,0
13943,1860,0,1110,0,0,0,1
13944,2000,3400,2500,0,6250,3100,0
13945,0,0,0,0,0,0,0
13946,4134,3952,3611,3298,3401,3415,0
13947,17500,0,7000,7350,7300,11500,0
13948,2612,1914,0,1108,530,100,1
13949,3258,0,0,357,400,300,0
13950,1216,1213,363,219,234,159,0
13951,6200,5000,4732,0,5000,5000,1
13952,396,776,776,1552,0,776,0
13953,100000,6000,6000,8000,4500,3000,0
13954,3000,3000,1000,3000,0,3500,0
13955,10000,4720,50075,110000,10000,10000,0
13956,1250,2000,0,1500,0,600,1
13957,1000,0,0,1400,0,1504,0
13958,2742,3000,2018,2743,1578,9013,0
13959,3000,3000,2000,0,0,1000,0
13960,0,6781,0,5550,0,0,0
13961,5002,15579,89851,5000,50000,100000,0
13962,3600,0,1200,2400,0,2300,1
13963,180000,17000,12638,12058,11101,9567,0
13964,1261,1411,1411,1075,1500,0,0
13965,1443,1443,1443,9629,1773,14524,0
13966,0,0,0,0,0,0,1
13967,0,7632,6083,6671,7515,6413,0
13968,6095,4729,5682,5500,5000,16290,1
13969,13174,16114,3353,10775,3000,16520,0
13970,34361,10443,2001,1,2001,2001,0
13971,6553,3756,1443,1443,1435,2965,0
13972,0,0,0,0,0,0,1
13973,0,10,0,0,12871,0,0
13974,0,0,0,0,0,0,0
13975,2229,7116,1539,0,1240,598,0
13976,6715,5800,6256,732,730,3050,0
13977,7282,6486,5712,5647,5386,5000,0
13978,4000,4000,3000,3000,3000,5000,0
13979,6506,2607,3312,13107,2648,0,1
13980,1166,398,0,418,1840,0,0
13981,1837,1462,1038,1086,1069,1034,0
13982,7500,10006,7000,7000,8000,7000,0
13983,1862,1074,4753,5475,3751,28598,0
13984,6000,10031,4630,4918,9000,5104,0
13985,316,316,316,316,316,316,0
13986,1625,1031,14224,132116,163020,10014,0
13987,0,3600,0,3000,5001,2000,0
13988,1772,1301,835,856,854,672,0
13989,10000,10000,25015,10000,20000,20000,0
13990,0,0,0,0,0,0,0
13991,8500,8000,7500,0,6622,20200,1
13992,0,2000,1500,0,1000,1500,1
13993,5269,1986,1611,316,1608,2957,0
13994,0,0,1449,0,2133,0,1
13995,101,0,0,0,1100,1100,0
13996,3600,2962,2500,1800,1000,1000,0
13997,0,15000,10000,1500,0,1500,1
13998,10626,1154,1000,3067,80000,3015,0
13999,0,5737,922,107,980,648,0
14000,316,166,6822,466,0,632,0
14001,0,7439,0,854,10000,13313,0
14002,15658,1874,6330,0,0,0,0
14003,1310,1153,400,350,360,350,0
14004,0,0,80737,5381,2232,121953,0
14005,4844,5095,7229,0,2843,1200,0
14006,0,0,0,0,0,0,0
14007,4,0,3000,0,1831,1500,1
14008,4196,3569,26022,504,1000,133,0
14009,827,827,827,827,827,827,0
14010,1263,0,1680,0,0,1442,0
14011,0,0,0,0,0,0,0
14012,810,51000,0,1000,1000,1000,0
14013,1477,1489,2000,2000,1169,1194,1
14014,3600,3010,3000,2500,3000,2500,0
14015,6016,9021,6000,4000,2500,5000,0
14016,4568,352,0,0,16640,0,0
14017,4000,0,3600,0,0,0,1
14018,1152,1032,166,149,2000,68,0
14019,50012,51343,70000,70000,80000,50000,0
14020,0,15040,35498,19508,21199,10894,1
14021,3000,6032,0,3000,3000,3000,0
14022,1,1957,678,684,776,235,0
14023,2126,15094,4173,747,1053,0,0
14024,0,7775,3000,3000,5000,3000,0
14025,2000,4000,0,4000,0,2300,1
14026,4000,4033,3000,3300,3500,6259,0
14027,0,0,0,0,0,0,0
14028,21286,1154,413,372,500,1225,0
14029,0,0,0,0,0,0,0
14030,2201,3600,0,1500,1500,1531,1
14031,1317,1150,499,361,573,193,0
14032,17839,0,5000,4000,4000,3000,0
14033,0,0,1054,1230,1054,1054,0
14034,7000,7100,6000,13100,0,6000,1
14035,5129,1227,1000,5914,10000,0,0
14036,0,21,10800,0,0,0,1
14037,5500,6004,3000,10500,4000,2000,0
14038,9200,9000,8000,6000,6000,6000,0
14039,1164,2,2,0,16309,0,0
14040,0,1439,0,120796,981,4829,0
14041,2508,976,416,416,416,416,0
14042,5000,7000,0,10000,4161,5000,1
14043,16286,65280,4446,13949,41660,9005,0
14044,0,3300,5600,0,4000,4000,1
14045,0,0,0,0,0,0,0
14046,3000,3013,4000,2000,2000,2000,0
14047,7000,7000,4000,4000,4000,4000,0
14048,4269,0,200,0,0,0,0
14049,5220,0,0,0,0,0,1
14050,2250,0,0,692,1560,1838,0
14051,1946,790,3569,657,0,3412,0
14052,390,772,8,780,0,989,0
14053,0,0,0,9000,4653,0,0
14054,1205,1215,471,488,491,508,0
14055,3204,3060,3000,2000,2000,8500,0
14056,16231,8405,25062,13088,23174,8556,0
14057,30650,9300,6000,0,0,0,0
14058,2000,2500,2000,1500,5000,1500,0
14059,6006,4400,3827,2200,2500,2331,0
14060,0,0,144,225,0,0,0
14061,17410,32077,32579,18914,17069,16738,0
14062,0,500,0,2000,1000,1000,1
14063,1316,1316,533,4116,9834,7100,1
14064,0,1093,1893,2097,7132,488,1
14065,1864,1206,259,390,700,13628,0
14066,7000,0,6000,5200,5000,5000,0
14067,2000,2000,2000,0,0,0,0
14068,4192,5743,27391,3667,26724,1799,0
14069,2300,0,0,2222,0,0,0
14070,0,947,7385,5301,46660,2964,0
14071,2842,3000,0,6000,80900,0,1
14072,10000,5000,0,0,0,0,1
14073,1278,1195,432,443,526,291,0
14074,0,10000,2000,2000,3000,3000,1
14075,9000,9000,9000,9000,9000,9000,0
14076,7000,5000,5000,4000,110000,4593,0
14077,4922,3910,4604,4000,3000,4000,0
14078,1503,40003,15000,0,0,25017,0
14079,3800,5239,0,0,2680,299,0
14080,0,390,390,390,390,780,0
14081,4900,3000,3000,3100,0,11000,1
14082,1205,3002,0,2683,0,0,0
14083,8773,10561,8629,8934,8984,9306,1
14084,4000,0,5500,3000,0,6100,1
14085,0,7000,5000,5000,6000,6000,0
14086,2049,1851,2400,0,587,0,0
14087,1000,4150,988,390,1935,1316,0
14088,8000,4559,5000,5000,0,6000,0
14089,4000,4000,4000,4000,4000,4000,0
14090,3000,10000,0,6000,5000,10000,0
14091,2233,1639,0,672,2602,2000,0
14092,1090,1500,1500,1500,4200,1500,0
14093,21507,15020,20007,20007,15912,26402,0
14094,8508,4699,623,1590,93469,2554,0
14095,1400,1500,500,700,500,1000,0
14096,1209,0,2087,0,550,0,1
14097,5000,0,0,0,0,0,0
14098,11,2505,2000,3000,1203,500,1
14099,5000,3000,300,500,4000,6000,0
14100,1541,1556,1219,1262,1270,1314,0
14101,5500,5224,7641,0,3785,3668,0
14102,37500,5749,11436,7978,3566,6109,0
14103,2000,4000,2000,2000,1000,2000,0
14104,742,1395,3261,0,0,0,0
