ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
13653,0,0,0,0,0,0,
13654,0,-1,0,0,0,0,
13655,0,0,0,0,0,0,
13656,1,-2,-2,-2,-2,-2,
13657,0,0,0,0,0,0,
13658,0,0,0,0,0,0,
13659,1,2,2,2,0,0,
13660,-1,-1,-1,-1,-1,0,
13661,-1,-1,-1,-1,-1,-1,
13662,0,0,0,0,0,0,
13663,0,0,0,-1,-1,-1,
13664,-1,-1,0,0,0,0,
13665,1,0,0,0,0,0,
13666,-1,-1,-1,-1,-1,-1,
13667,0,0,0,0,0,0,
13668,2,2,2,2,2,0,
13669,0,0,0,0,0,0,
13670,1,-2,-2,-2,-2,-2,
13671,-1,-1,-1,-1,-1,-1,
13672,0,0,0,-1,2,2,
13673,-2,-1,-1,-2,-1,-1,
13674,0,0,0,0,0,-1,
13675,0,0,0,0,0,0,
13676,2,2,2,2,-1,0,
13677,0,0,0,0,0,0,
13678,-1,-1,0,-1,-1,-1,
13679,1,-2,-2,-2,-2,-2,
13680,0,0,0,0,0,0,
13681,-1,-1,-1,-1,-1,-1,
13682,0,0,0,0,0,0,
13683,-1,-1,-1,-1,-1,-1,
13684,-2,-2,-2,-2,-2,-2,
13685,1,-2,-2,-2,-2,-2,
13686,-1,-1,-1,-1,-1,-1,
13687,0,0,0,-2,-2,-2,
13688,0,0,2,0,0,0,
13689,-1,-1,-2,-1,0,0,
13690,-1,-1,-1,-1,-2,-2,
13691,1,2,0,0,0,0,
13692,1,2,-1,-1,-1,-1,
13693,0,0,0,0,0,0,
13694,0,0,0,0,0,0,
13695,2,0,0,0,0,0,
13696,1,-2,-2,-2,-2,-2,
13697,-1,-1,0,0,0,-2,
13698,0,0,0,0,0,0,
13699,2,2,0,0,0,0,
13700,1,3,3,2,2,2,
13701,0,0,0,0,0,0,
13702,-2,-2,-2,-2,-2,-2,
13703,2,0,0,2,2,-2,
13704,1,2,2,0,0,0,
13705,0,0,0,0,2,2,
13706,0,0,0,0,0,0,
13707,2,0,0,0,0,0,
13708,0,0,0,0,0,0,
13709,-2,-2,-2,-2,-2,-2,
13710,-1,-1,-1,-1,-1,-1,
13711,0,0,0,0,0,0,
13712,0,0,0,0,0,0,
13713,0,0,0,0,0,0,
13714,1,-1,-1,-2,-2,-1,
13715,0,0,0,0,0,0,
13716,0,0,0,0,0,0,
13717,-1,-1,-1,-1,-1,-1,
13718,0,0,2,2,2,2,
13719,2,2,2,2,0,0,
13720,3,2,2,0,0,-1,
13721,-1,-1,-2,-2,-2,-2,
13722,0,0,0,0,-1,-1,
13723,-1,-1,-1,-1,0,0,
13724,1,2,0,0,2,0,
13725,0,0,0,0,0,0,
13726,-1,-1,-1,0,0,-1,
13727,0,0,0,0,0,0,
13728,0,0,0,0,0,0,
13729,-1,-1,-1,0,0,-1,
13730,1,2,0,0,0,0,
13731,-1,-1,-1,-1,-1,-1,
13732,-1,-1,-1,0,0,-2,
13733,0,0,0,2,2,2,
13734,0,0,0,0,0,0,
13735,1,2,2,0,0,0,
13736,0,0,0,0,0,0,
13737,5,4,3,2,3,2,
13738,0,0,0,0,0,0,
13739,2,0,0,0,0,0,
13740,-1,-1,-1,-1,0,-1,
13741,1,2,2,2,2,2,
13742,-1,0,-1,-1,-1,-1,
13743,0,0,0,0,0,0,
13744,0,0,0,0,0,0,
13745,-1,0,-1,-1,-1,-2,
13746,0,0,-2,-2,-2,-2,
13747,0,0,0,0,0,0,
13748,1,-2,-1,0,-1,-1,
13749,1,2,2,0,0,0,
13750,2,2,2,2,2,0,
13751,1,-1,2,-1,-1,-1,
13752,-2,-2,-2,-2,-2,-2,
13753,1,-2,-2,-1,-1,0,
13754,-1,-1,-1,-1,-1,-1,
13755,0,0,0,0,0,0,
13756,0,0,0,0,2,0,
13757,0,0,0,0,0,0,
13758,-2,-2,-2,-2,-2,-2,
13759,0,0,0,0,0,0,
13760,0,0,0,0,0,0,
13761,-2,-2,-2,-2,-2,-2,
13762,2,0,0,0,0,0,
13763,0,0,0,0,0,0,
13764,0,0,0,0,-2,-2,
13765,-1,-1,-1,-1,0,-1,
13766,0,0,0,0,0,-2,
13767,0,0,0,0,0,0,
13768,3,2,2,2,3,3,
13769,-1,-1,-1,-1,-1,-1,
13770,-1,-1,-1,0,0,-1,
13771,-2,-2,-2,-2,-2,-2,
13772,1,-1,-1,-1,-1,-1,
13773,0,0,2,0,0,0,
13774,5,4,3,2,0,0,
13775,0,0,0,0,0,0,
13776,0,-1,2,2,-1,-1,
13777,-1,-1,-1,-1,-1,-1,
13778,2,2,0,0,0,2,
13779,0,0,0,0,0,0,
13780,1,2,2,0,0,0,
13781,-2,-2,-2,-2,-2,-2,
13782,0,0,0,0,0,0,
13783,0,0,0,0,0,0,
13784,0,0,0,0,0,0,
13785,-2,-2,-1,0,0,0,
13786,-1,0,-1,0,-1,-1,
13787,0,0,0,0,0,0,
13788,1,2,2,0,0,0,
13789,1,-2,-2,-2,-2,-2,
13790,0,-1,-1,0,0,-2,
13791,2,2,2,0,0,0,
13792,2,0,0,0,0,0,
13793,0,0,0,0,0,0,
13794,0,0,0,0,0,0,
13795,0,0,0,0,0,0,
13796,-1,-1,-1,-1,-1,-1,
13797,0,0,0,0,-2,-2,
13798,-1,-1,0,0,0,0,
13799,0,0,0,0,0,-2,
13800,3,2,2,0,0,0,
13801,0,0,0,0,0,0,
13802,-1,-1,-1,2,-1,0,
13803,0,0,0,0,0,0,
13804,1,-2,-2,-2,-1,-1,
13805,3,2,8,7,6,5,
13806,0,0,0,0,0,0,
13807,0,0,0,0,0,0,
13808,0,0,2,0,0,0,
13809,-2,-2,-2,-2,-2,-2,
13810,0,0,0,0,0,0,
13811,2,2,2,2,2,0,
13812,-2,-2,-2,-2,-2,-2,
13813,-2,-2,-2,-2,-2,-2,
13814,1,2,0,-1,2,0,
13815,-1,-1,-1,-1,-1,-1,
13816,0,0,0,0,0,0,
13817,0,0,2,0,0,0,
13818,0,0,0,0,0,0,
13819,2,3,2,2,2,2,
13820,1,-1,-1,-1,-1,-1,
13821,0,0,0,0,0,0,
13822,-1,-1,-1,0,-1,-1,
13823,0,0,0,0,0,0,
13824,3,3,3,2,0,0,
13825,0,0,0,0,0,0,
13826,0,0,0,0,0,-2,
13827,1,3,2,0,-1,0,
13828,0,0,0,0,0,0,
13829,1,-2,-2,-1,-1,-1,
13830,0,0,0,0,0,0,
13831,-1,-1,-1,-1,-1,-1,
13832,0,0,0,0,0,0,
13833,0,0,-2,-2,-2,-2,
13834,-1,-1,-1,-1,-1,-1,
13835,0,0,0,0,0,0,
13836,2,2,2,2,2,2,
13837,0,0,0,0,0,0,
13838,1,-2,-2,-2,-2,-2,
13839,-1,-1,-2,-2,-2,-2,
13840,0,0,0,0,0,0,
13841,0,0,0,0,0,0,
13842,0,0,0,0,0,2,
13843,1,-2,-2,-2,-2,-2,
13844,0,0,0,0,0,2,
13845,-1,-1,-1,-1,-1,-1,
13846,1,2,3,2,0,0,
13847,0,0,0,0,0,0,
13848,2,2,2,2,2,2,
13849,0,0,0,0,0,0,
13850,0,0,2,0,0,0,
13851,0,0,0,0,0,0,
13852,2,0,0,0,0,2,
13853,-1,-1,-1,-1,-1,-1,
13854,0,0,0,0,0,0,
13855,-1,-1,-1,-2,-2,-2,
13856,0,0,0,0,0,0,
13857,-1,-1,2,2,-2,-2,
13858,-1,2,2,2,0,0,
13859,0,0,0,2,0,0,
13860,0,0,2,2,2,2,
13861,0,0,2,0,0,0,
13862,0,0,0,0,0,0,
13863,2,0,0,0,0,0,
13864,-2,-2,-2,-2,-2,-2,
13865,0,0,0,0,2,0,
13866,-1,-1,-1,-1,-1,-1,
13867,0,0,0,0,0,0,
13868,-2,-2,-2,-2,-2,-2,
13869,0,0,0,0,0,0,
13870,0,0,0,0,0,0,
13871,-1,-1,-1,-1,0,-1,
13872,-1,5,4,3,2,5,
13873,2,0,0,0,0,0,
13874,0,0,0,0,0,0,
13875,-1,-1,-1,-1,-1,0,
13876,3,2,2,5,5,4,
13877,-1,-1,-1,-1,-1,-1,
13878,3,3,2,2,0,0,
13879,-2,-2,-2,-2,-2,-2,
13880,0,0,0,0,0,0,
13881,-1,0,0,0,0,0,
13882,0,0,0,0,0,0,
13883,0,0,0,-2,-2,-2,
13884,-1,-1,-1,-1,-1,-1,
13885,0,0,-1,0,0,0,
13886,1,2,0,0,0,0,
13887,0,0,0,0,0,0,
13888,0,0,0,0,0,-1,
13889,1,2,0,0,0,0,
13890,-2,-2,-2,-2,-1,-1,
13891,1,2,0,0,0,0,
13892,0,0,0,0,0,0,
13893,0,0,0,0,0,-2,
13894,0,0,-2,-2,-2,-1,
13895,-1,-1,-1,-2,-1,-1,
13896,-2,-2,-2,-2,-2,-2,
13897,0,0,0,0,-2,-1,
13898,0,0,0,0,0,0,
13899,0,0,0,0,0,0,
13900,1,4,3,2,2,3,
13901,1,2,0,0,0,0,
13902,-2,-2,-2,-2,-2,-2,
13903,-1,2,2,2,2,2,
13904,2,2,0,0,0,0,
13905,1,-1,-1,-1,-1,0,
13906,0,0,0,0,0,0,
13907,1,-1,-1,-2,-1,-1,
13908,-2,-2,-2,-1,-1,-1,
13909,-2,-1,-1,0,0,0,
13910,0,0,0,0,0,0,
13911,0,0,0,0,0,0,
13912,0,0,0,0,0,0,
13913,-1,-1,-1,-2,-2,-2,
13914,-1,-1,-1,-1,-1,-1,
13915,0,0,0,0,0,0,
13916,0,0,0,0,0,0,
13917,-2,-2,-2,-2,-2,-1,
13918,-1,-1,-2,-1,-1,-1,
13919,0,0,0,0,0,0,
13920,-1,-1,-2,-2,-2,-2,
13921,-1,-1,-1,2,-1,0,
13922,-1,-1,-1,-1,-1,-1,
13923,-1,-1,-2,-2,-2,-2,
13924,-1,-1,-1,-1,-1,-2,
13925,-2,-2,-2,-2,-2,-2,
13926,-2,-2,-2,-2,-2,-2,
13927,0,0,0,0,0,0,
13928,2,0,0,0,0,0,
13929,0,0,0,0,0,0,
13930,0,0,-2,-2,-2,-2,
13931,-2,-2,-2,-2,-2,-2,
13932,3,2,2,2,2,2,
13933,-2,-2,-2,-1,-1,-2,
13934,1,-1,-1,-2,-2,-2,
13935,1,-2,-1,-1,-2,-2,
13936,0,0,0,-1,-1,-1,
13937,0,0,0,0,0,0,
13938,0,0,0,0,0,0,
13939,-1,0,-1,0,-1,-1,
13940,-2,-2,-2,-2,-2,-2,
13941,0,0,0,0,0,0,
13942,0,0,2,0,0,0,
13943,0,0,0,0,0,0,
13944,0,0,0,0,0,0,
13945,0,0,0,0,0,0,
13946,-1,-1,-1,-1,-1,-1,
13947,0,0,0,0,0,0,
13948,0,0,0,0,2,0,
13949,0,0,0,0,0,0,
13950,-1,-1,-1,-1,-1,-1,
13951,-2,-2,-2,-2,-2,-2,
13952,0,0,2,2,0,0,
13953,0,0,0,0,0,0,
13954,-2,-1,-1,-2,-2,-2,
13955,0,0,-1,-1,-1,-1,
13956,-2,-2,-2,-2,-2,-2,
13957,0,0,0,0,0,0,
13958,0,0,0,0,0,0,
13959,0,0,0,0,0,-1,
13960,0,0,0,-1,0,0,
13961,0,0,0,0,0,0,
13962,0,0,0,0,0,0,
13963,0,0,0,-1,2,0,
13964,2,2,0,0,0,0,
13965,8,7,6,5,4,3,
13966,1,-2,-1,-1,-1,-1,
13967,-1,-1,-1,-1,-2,-2,
13968,-1,-1,-1,-1,-1,-1,
13969,0,0,0,0,0,0,
13970,0,0,0,0,0,0,
13971,-1,-1,-1,-1,-1,-1,
13972,0,0,0,0,0,0,
13973,-1,-1,-1,-1,-1,0,
13974,-1,-1,-1,-1,-1,-1,
13975,0,0,0,0,0,0,
13976,0,0,0,0,0,0,
13977,3,2,2,0,0,0,
13978,-2,-2,-1,0,0,0,
13979,1,2,2,2,2,0,
13980,0,0,2,0,0,2,
13981,0,0,0,0,0,0,
13982,-1,0,0,0,-1,-1,
13983,0,0,0,0,0,0,
13984,0,0,0,0,0,2,
13985,0,0,0,0,0,0,
13986,1,-1,-1,0,0,0,
13987,0,0,0,0,2,0,
13988,2,-1,0,0,0,0,
13989,-1,0,-1,0,0,0,
13990,0,0,0,0,0,0,
13991,0,0,-1,-1,-1,-1,
13992,-1,-1,-1,-1,-1,-1,
13993,-2,-2,-2,-2,-2,-2,
13994,0,0,0,0,0,0,
13995,0,0,0,0,0,0,
13996,2,2,2,2,2,2,
13997,0,0,0,0,0,0,
13998,0,0,0,0,0,0,
13999,1,-2,-2,-2,-2,-1,
14000,0,0,0,0,2,0,
14001,2,2,2,2,2,2,
14002,0,0,0,0,0,0,
14003,0,0,0,0,0,0,
14004,0,0,0,0,0,0,
14005,-1,-1,-1,-1,-1,-1,
14006,1,3,2,2,2,0,
14007,0,0,-1,-1,-1,-1,
14008,0,0,2,2,2,2,
14009,-2,-2,-2,-2,-2,-2,
14010,1,2,2,2,2,0,
14011,-1,2,2,2,2,3,
14012,2,-1,-1,-1,-1,-1,
14013,0,0,0,0,0,0,
14014,1,2,0,0,0,0,
14015,-1,-1,-1,0,0,0,
14016,1,2,2,0,0,2,
14017,1,2,0,0,0,0,
14018,0,0,-1,0,0,0,
14019,0,0,0,0,0,0,
14020,1,2,0,0,0,0,
14021,1,-1,-1,-1,-1,-2,
14022,0,0,0,0,0,0,
14023,0,0,0,0,0,0,
14024,1,-2,-2,-2,-2,-2,
14025,0,0,0,0,0,0,
14026,0,0,0,0,0,0,
14027,0,0,0,0,0,0,
14028,0,0,0,0,0,-2,
14029,0,0,0,0,0,2,
14030,0,0,0,0,0,0,
14031,-2,-2,-2,-2,-2,-2,
14032,-2,-2,-2,-2,-2,-2,
14033,0,0,0,2,2,2,
14034,0,0,0,0,0,0,
14035,0,0,0,0,0,0,
14036,1,-2,-2,-2,-2,-2,
14037,0,-1,-1,0,0,0,
14038,0,0,-1,-1,-1,0,
14039,0,0,0,-2,-2,-2,
14040,-2,-2,-2,-2,-2,-2,
14041,1,-2,-2,-2,-1,-1,
14042,0,0,0,0,0,0,
14043,0,0,0,0,0,0,
14044,-2,-2,-2,-2,-2,-2,
14045,1,2,2,2,2,2,
14046,-1,0,-1,-1,-1,0,
14047,-1,2,2,-2,-2,-2,
14048,-2,-2,-2,-2,-2,-2,
14049,0,0,0,-2,-1,2,
14050,1,2,0,0,0,0,
14051,0,0,0,0,0,0,
14052,0,0,-2,-2,-2,-2,
14053,-1,-1,-1,-1,-2,-1,
14054,-2,-1,-1,-1,-1,-1,
14055,-1,-1,-1,-2,-2,-1,
14056,0,0,0,0,0,0,
14057,-1,4,3,2,2,2,
14058,0,0,0,0,0,0,
14059,0,0,0,0,0,0,
14060,0,0,0,0,2,2,
14061,-2,-2,-2,-2,-2,-2,
14062,-2,-2,-2,-2,-2,-2,
14063,0,0,0,0,0,0,
14064,0,0,2,0,0,0,
14065,0,0,0,0,0,0,
14066,0,0,0,0,0,0,
14067,0,0,0,0,0,0,
14068,-1,2,2,-1,0,0,
14069,2,0,0,0,0,0,
14070,1,2,0,0,0,0,
14071,3,2,2,0,0,0,
14072,0,0,0,0,0,0,
14073,1,2,2,2,0,0,
14074,1,-2,-1,-1,-1,-1,
14075,-1,0,0,-1,-1,0,
14076,-2,-2,-2,-2,-2,-2,
14077,2,2,2,2,2,2,
14078,0,0,0,0,0,0,
14079,0,-1,0,0,0,0,
14080,0,0,0,0,0,0,
14081,-1,-1,-1,-1,-2,-1,
14082,0,0,0,0,-2,-2,
14083,1,2,2,2,2,2,
14084,-2,-2,-2,-2,-2,-2,
14085,0,0,0,0,0,0,
14086,-1,0,0,0,-1,0,
14087,0,0,0,0,0,0,
14088,-2,-2,-1,-1,-1,2,
14089,1,-2,-2,-2,-2,-2,
14090,-2,-2,-2,-2,-2,-2,
14091,-2,-2,-2,-2,-2,-2,
14092,0,0,0,-1,0,-1,
14093,3,2,2,2,2,2,
14094,0,0,0,0,0,0,
14095,0,0,-1,2,2,2,
14096,0,0,2,2,0,0,
14097,1,2,2,2,2,2,
14098,0,0,-2,-2,-2,-2,
14099,0,0,0,0,0,0,
14100,0,0,0,0,0,0,
14101,1,-1,0,0,0,0,
14102,0,0,0,0,0,-1,
14103,0,0,0,0,0,0,
14104,0,0,0,0,0,0,
14105,0,0,0,0,0,0,
14106,1,2,0,0,0,0,
14107,1,3,4,3,2,0,
14108,-1,-1,-1,-1,-1,-1,
14109,-1,-1,-1,-1,-2,-2,
14110,1,3,2,0,0,0,
14111,-2,-2,-2,-2,-2,-2,
14112,-1,-1,-1,-1,0,0,
14113,0,0,0,0,0,0,
14114,-1,-1,-1,0,0,0,
14115,0,0,0,0,0,-1,
14116,-1,-1,-1,-1,-1,-1,
14117,-1,-1,-1,-1,-1,-1,
14118,0,0,0,0,0,0,
14119,-2,-2,-2,-2,-2,-1,
14120,-1,-1,-1,-2,-2,-2,
14121,-1,0,0,0,0,0,
14122,-1,-1,-1,-1,-1,-1,
14123,0,0,0,0,0,0,
14124,-1,-1,2,-1,-1,-1,
14125,0,-1,0,0,0,0,
14126,1,2,0,0,0,0,
14127,0,0,0,0,0,0,
14128,-1,-1,-1,-1,-1,-1,
14129,-1,-1,-1,-1,-1,-1,
14130,0,0,0,-1,-1,-1,
14131,1,2,2,2,2,2,
14132,0,0,0,0,0,0,
14133,1,2,2,2,2,2,
14134,2,0,0,2,2,0,
14135,0,0,0,0,0,0,
14136,0,0,0,0,0,0,
14137,1,-1,-1,-1,0,0,
14138,1,-2,-2,-2,-2,-2,
14139,1,2,2,2,2,2,
14140,0,0,0,0,0,0,
14141,-1,-1,0,0,0,0,
14142,-1,-1,-1,0,0,0,
14143,-1,-1,-1,-1,-1,-1,
14144,-2,-2,-1,-1,-1,-1,
14145,0,0,0,0,0,0,
14146,-2,-2,-2,-1,-1,0,
14147,-2,-2,-2,-2,-2,-2,
14148,1,-2,-2,-2,-2,-2,
14149,0,0,0,0,0,2,
14150,-1,-1,-1,-1,-2,-2,
14151,0,0,0,0,0,0,
14152,0,0,0,0,0,0,
14153,0,0,0,0,0,0,
14154,0,0,0,0,0,0,
14155,2,0,0,0,0,0,
14156,1,3,2,2,3,2,
14157,-2,-2,-2,-2,-2,-2,
14158,1,-1,-1,-1,-1,2,
14159,-1,-1,-1,0,0,-1,
14160,-1,-1,-1,-1,0,0,
14161,0,0,0,0,0,0,
14162,0,0,0,0,0,0,
14163,0,0,0,2,2,2,
14164,2,0,0,0,0,0,
14165,-2,-2,-2,-2,-2,-2,
14166,0,0,0,0,0,0,
14167,0,0,-1,0,0,0,
14168,0,0,0,0,0,0,
14169,-1,-1,-2,-2,-2,-2,
14170,1,2,2,0,0,0,
14171,1,-1,-1,-1,-2,-1,
14172,-2,-2,-2,-2,-2,-2,
14173,-1,2,0,0,0,0,
14174,1,2,0,0,2,2,
14175,-1,-1,-2,-1,-1,-1,
14176,0,0,0,0,0,0,
14177,-2,-2,-2,-1,-1,0,
14178,0,0,0,0,0,0,
14179,0,0,0,0,0,0,
14180,3,2,2,2,0,0,
14181,0,0,0,0,0,0,
14182,-1,-1,2,-1,0,0,
14183,0,0,-1,2,2,2,
14184,0,0,0,0,0,0,
14185,0,-1,-1,-1,-1,-1,
14186,0,0,0,0,0,0,
14187,0,0,0,0,-1,-1,
14188,-1,2,-1,-1,-1,-1,
14189,2,2,-1,-1,-2,-1,
14190,1,-1,-1,-2,-2,-2,
14191,-1,-1,-1,-1,-1,-1,
14192,0,-1,0,0,0,-1,
14193,1,2,0,0,0,0,
14194,-1,-1,-1,-1,-1,-1,
14195,-1,-1,-1,0,0,-1,
14196,0,0,0,0,0,0,
14197,0,0,0,-1,0,0,
14198,-1,-1,-1,-1,0,-1,
14199,-1,-1,-1,-1,-1,-1,
14200,0,0,0,0,0,0,
14201,-1,-1,-1,-1,-1,-1,
14202,0,0,0,0,0,0,
14203,1,2,2,2,2,2,
14204,0,0,0,0,0,0,
14205,2,2,2,2,2,2,
14206,1,-1,-1,2,-1,0,
14207,0,0,0,0,0,0,
14208,0,0,0,0,0,0,
14209,-1,-1,-1,-1,-1,-2,
14210,0,0,0,0,0,0,
14211,-1,-1,-1,-1,-1,-1,
14212,0,0,0,0,0,0,
14213,1,-2,-2,-1,-1,2,
14214,2,0,0,0,0,0,
14215,-2,-2,-2,-2,-2,-2,
14216,2,2,2,2,2,2,
14217,2,0,-1,0,0,0,
14218,0,0,0,0,0,0,
14219,-1,-1,-2,-2,-2,-2,
14220,-2,-2,-2,-2,-2,-2,
14221,0,0,0,0,0,0,
14222,0,0,0,0,0,0,
14223,1,2,0,0,0,0,
14224,-2,-2,-2,-2,-2,-2,
14225,0,0,0,0,0,0,
14226,1,-2,-2,-2,-2,-2,
14227,1,2,2,2,0,0,
14228,0,0,0,0,0,-2,
14229,0,0,0,0,0,-1,
14230,-2,-2,-1,-1,-2,-2,
14231,-1,-1,-1,-1,-1,-1,
14232,-2,-2,-2,-2,-2,-2,
14233,0,0,0,0,0,0,
14234,1,2,0,0,0,0,
14235,0,0,0,0,0,2,
14236,2,2,0,0,0,0,
14237,-1,-1,-1,0,0,-2,
14238,3,2,2,2,2,2,
14239,0,0,0,0,-1,0,
14240,0,0,0,0,0,0,
14241,-2,-2,-2,-2,-2,-2,
14242,0,0,0,0,0,0,
14243,2,2,2,2,2,2,
14244,-1,-1,-1,0,0,0,
14245,-2,-2,-2,-2,-2,-2,
14246,0,0,0,0,0,0,
14247,0,0,0,0,0,0,
14248,1,-1,-1,-2,-2,-2,
14249,1,2,2,2,2,2,
14250,2,2,2,2,2,2,
14251,-1,-1,-1,-1,0,0,
14252,-1,-1,-1,0,-1,-1,
14253,0,0,0,0,0,0,
14254,0,0,2,0,0,0,
14255,0,0,0,0,0,0,
14256,0,0,0,0,0,0,
14257,0,0,0,0,0,0,
14258,0,0,0,0,0,0,
14259,-2,-2,-2,-2,-2,-2,
14260,-1,0,0,0,0,0,
14261,0,0,0,0,0,0,
14262,0,0,0,0,-1,2,
14263,0,0,0,0,0,0,
14264,-2,-2,-2,-2,-2,-2,
14265,-2,-2,-2,-2,-2,-2,
14266,0,0,2,2,4,4,
14267,0,0,0,0,0,0,
14268,-1,-1,-1,-1,-1,-1,
14269,0,0,2,2,0,0,
14270,-1,3,2,2,-1,-1,
14271,-1,-1,0,0,0,0,
14272,0,0,0,0,0,0,
14273,-1,-1,-1,-1,-1,2,
14274,-1,-1,-1,-1,-1,-1,
14275,0,0,0,0,-2,-2,
14276,0,0,0,0,0,0,
14277,0,0,0,0,0,0,
14278,-2,-2,-2,-2,-2,-2,
14279,0,0,0,0,0,0,
14280,-1,-1,-1,-1,-1,-1,
14281,2,2,0,0,2,2,
14282,0,0,0,0,0,0,
14283,1,-1,-1,-2,-2,-2,
14284,0,0,-1,0,-1,-1,
14285,-2,-1,-1,-1,-1,-1,
14286,0,-1,-1,0,0,0,
14287,2,0,0,0,0,0,
14288,-1,2,2,-1,2,-1,
14289,-1,-1,2,-1,-1,-1,
14290,0,0,0,0,0,0,
14291,0,0,0,0,0,0,
14292,0,0,0,0,0,0,
14293,0,0,0,0,0,0,
14294,4,3,2,2,2,3,
14295,1,2,2,0,0,0,
14296,-1,0,0,0,0,-2,
14297,0,0,0,0,0,2,
14298,0,0,0,0,0,0,
14299,0,0,0,0,0,0,
14300,-1,-1,-2,-2,-2,-1,
14301,1,2,2,2,2,2,
14302,1,2,2,2,2,2,
14303,0,0,0,0,0,0,
14304,1,2,0,0,0,0,
14305,1,2,0,0,0,2,
14306,0,-1,0,0,0,0,
14307,0,0,0,0,0,0,
14308,-1,-1,-1,-1,-1,0,
14309,0,0,0,0,0,0,
14310,0,0,0,0,0,0,
14311,0,0,0,-2,-2,-2,
14312,-1,-1,0,-1,-1,-1,
14313,0,0,0,-1,0,0,
14314,0,0,0,0,0,0,
14315,-2,-2,-2,-2,-2,-2,
14316,0,0,0,0,0,0,
14317,0,0,0,0,0,0,
14318,-1,-1,0,0,0,0,
14319,0,0,0,0,0,0,
14320,-2,-2,-2,-2,-2,-2,
14321,1,2,2,2,2,2,
14322,-1,-1,-2,-1,2,2,
14323,-1,-1,-1,-1,-1,-1,
14324,0,-1,2,0,0,2,
14325,0,0,0,0,0,0,
14326,0,0,0,0,0,0,
14327,-1,-1,-1,0,0,0,
14328,0,0,0,0,0,0,
14329,1,2,2,2,0,0,
14330,1,2,2,2,2,2,
14331,1,2,2,2,2,-1,
14332,0,-1,-1,-1,2,-1,
14333,0,0,0,0,0,0,
14334,-1,-1,-2,-2,-2,-2,
14335,0,0,0,0,0,0,
14336,0,0,0,0,0,0,
14337,0,0,0,0,0,0,
14338,0,0,0,0,0,0,
14339,0,0,0,0,0,0,
14340,2,2,0,0,0,0,
14341,1,2,2,2,2,2,
14342,0,0,0,0,0,0,
14343,2,-1,3,2,0,-1,
14344,0,0,-2,-2,-2,-2,
14345,0,0,0,0,0,0,
14346,0,0,0,0,0,0,
14347,0,0,0,0,0,0,
14348,0,0,0,0,0,0,
14349,0,0,0,0,0,0,
14350,-1,-1,-1,-1,-1,-2,
14351,0,0,0,0,0,0,
14352,-1,-1,-1,0,-1,-1,
14353,-2,-2,-2,-2,-2,-2,
14354,-1,-1,-1,2,-1,0,
14355,0,0,0,0,0,0,
14356,0,0,0,0,0,0,
14357,-2,-2,-2,-2,-2,-2,
14358,0,0,0,0,0,0,
14359,0,0,-2,-2,-2,-2,
14360,0,0,0,0,-1,0,
14361,-1,-1,2,-1,0,-1,
14362,-2,-2,-2,-2,-2,-2,
14363,1,2,2,-2,-2,-2,
14364,2,2,2,2,2,0,
14365,-1,-1,-1,-1,-1,-1,
14366,0,0,0,0,0,0,
14367,2,2,2,0,0,0,
14368,-1,-1,-1,-1,-1,-1,
14369,-2,-2,-2,-2,-2,-2,
14370,0,0,0,0,0,0,
14371,0,0,0,0,0,0,
14372,0,0,0,0,0,0,
14373,-2,-2,-2,-2,-2,-2,
14374,2,2,2,2,2,0,
14375,0,0,0,0,0,0,
14376,0,0,0,0,0,0,
14377,-1,-1,-1,-1,0,0,
14378,2,0,0,2,2,2,
14379,0,0,0,-2,-2,-1,
14380,-2,-2,-2,-2,-2,-2,
14381,0,0,0,0,0,0,
14382,1,-2,-1,-1,-2,-2,
14383,-1,-1,-1,0,-1,-1,
14384,0,0,0,0,0,0,
14385,-2,-2,-1,0,0,0,
14386,-2,-2,-2,-2,-2,-2,
14387,-1,-1,0,0,0,0,
14388,-2,-2,-2,-2,-2,-2,
14389,0,0,-2,-2,-1,2,
14390,1,2,2,2,2,2,
14391,0,0,0,0,0,0,
14392,0,0,0,0,0,0,
14393,-2,-2,-1,0,0,0,
14394,1,2,2,2,2,-1,
14395,0,0,0,0,0,0,
14396,0,0,0,0,0,0,
14397,1,2,0,0,0,0,
14398,0,0,0,0,0,0,
14399,2,2,2,0,0,2,
14400,0,0,2,2,2,0,
14401,-1,-1,-1,-2,-2,-2,
14402,-1,-1,-1,-1,-1,-1,
14403,-2,-2,-2,-2,-2,-2,
14404,-2,-2,-2,-2,-2,-2,
14405,0,0,0,-1,0,0,
14406,0,0,-2,-2,-2,-2,
14407,0,0,0,0,2,0,
14408,1,-2,-2,-2,-2,-2,
14409,0,0,0,0,0,0,
14410,-1,-1,-1,-1,-1,-1,
14411,-1,-1,-1,-1,-1,-1,
14412,0,0,0,0,0,0,
14413,-1,-1,-1,-1,-1,-1,
14414,0,0,0,0,0,0,
14415,0,0,0,0,0,0,
14416,2,2,2,2,2,2,
14417,-1,-1,-1,-1,-1,-1,
14418,-1,-1,-1,-1,-1,-2,
14419,-2,-2,-2,-2,-2,-2,
14420,0,-1,0,0,-2,-2,
14421,0,0,0,0,0,0,
14422,-2,-2,-2,-2,-2,-2,
14423,0,0,0,2,2,2,
14424,1,4,3,2,0,0,
14425,2,2,2,2,2,2,
